order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
315,32,415,Main/Level_Main_315,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,41,0.537,116,104,128,887,13,0,,,,,0,,,,direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L315_direct_normal_topup_80_direct_normal_topup_rect_sw.asset,d0aeed016d6296d43b0ed9776117f1c0,Green,None,
316,32,416,Main/Level_Main_316,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,51,0.549,233,210,256,1405,10,0,,,,,0,,,,direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L316_direct_advanced_18_direct_advanced_veryhard_rect_d.asset,df73e8d56d5439748aad10ab18bf774c,Green,None,
319,32,419,Main/Level_Main_319,1,normal,PSG_Normal,lock,1,普通/恢复,Recovery,Recovery,PSG_Normal_lock_NormalOrRecovery_Recovery,22,41,0.537,115,103,127,878,13,0,,,,,0,,,,direct_normal_143_direct_normal_rect_lock_buckle_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_143_direct_normal_rect_lock_buckle_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L319_direct_normal_143_direct_normal_rect_lock_buckle_g.asset,e0ec5697a17b22a438860675d497282a,Green,None,
320,32,420,Main/Level_Main_320,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,36,0.639,114,103,125,814,13,0,,,,,0,,,,direct_normal_18_direct_normal_rect_stair_push_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_18_direct_normal_rect_stair_push_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L320_direct_normal_18_direct_normal_rect_stair_push_g1_.asset,e28401ab8af059949962d4633bc25dab,Green,None,
321,33,421,Main/Level_Main_321,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,23,38,0.605,108,97,119,858,13,0,,,,,0,,,,direct_normal_100_direct_normal_rect_maze_long_chain_g3_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_100_direct_normal_rect_maze_long_chain_g3_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L321_direct_normal_100_direct_normal_rect_maze_long_cha.asset,19971790b4686a24d95b8093476ea3fd,Green,None,
322,33,422,Main/Level_Main_322,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,21,37,0.568,101,91,111,760,13,0,,,,,0,,,,direct_normal_51_direct_normal_rect_outer_shell_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_51_direct_normal_rect_outer_shell_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L322_direct_normal_51_direct_normal_rect_outer_shell_g5.asset,ad937095c654dcc4bb6ee998b2742c70,Green,None,
324,33,424,Main/Level_Main_324,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,28,48,0.583,174,157,191,1329,13,0,,,,,0,,,,direct_diff120_130_direct_diff_veryhard_room_gate_four_pockets_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_130_direct_diff_veryhard_room_gate_four_pockets_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L324_direct_diff120_130_direct_diff_veryhard_room_gate_.asset,d0e88229f174256479e1f02098c2dd46,Green,None,
326,33,426,Main/Level_Main_326,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,22,35,0.629,104,94,114,751,13,0,,,,,0,,,,direct_normal_topup_12_direct_normal_topup_rect_core_burst_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_12_direct_normal_topup_rect_core_burst_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L326_direct_normal_topup_12_direct_normal_topup_rect_co.asset,523ea3154a445644b9c5c4863f9a611b,Green,None,
328,33,428,Main/Level_Main_328,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,24,43,0.558,165,149,181,1011,10,0,,,,,0,,,,direct_polish_hard_24_direct_polish_hard_rect_stair_push_g6_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_24_direct_polish_hard_rect_stair_push_g6_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L328_direct_polish_hard_24_direct_polish_hard_rect_stai.asset,0c40fe0b1b802be4e96b1b482bd7020c,Green,None,
329,33,429,Main/Level_Main_329,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,26,50,0.52,203,183,223,1270,10,0,,,,,0,,,,direct_advanced_17_direct_advanced_veryhard_rect_lock_buckle_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_17_direct_advanced_veryhard_rect_lock_buckle_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L329_direct_advanced_17_direct_advanced_veryhard_rect_l.asset,1ae395954c7efb74c90f064efdea10cc,Yellow,GrindyLowClear,
330,33,430,Main/Level_Main_330,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,38,0.605,113,102,124,862,13,0,,,,,0,,,,direct_normal_77_direct_normal_rect_dual_zone_g1_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_77_direct_normal_rect_dual_zone_g1_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L330_direct_normal_77_direct_normal_rect_dual_zone_g1_v.asset,e7c8451eda5d6c440a4ce828a6311d87,Green,None,
331,34,431,Main/Level_Main_331,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,21,44,0.477,147,132,162,898,10,0,,,,,0,,,,direct_pure_topup_08_16_direct_polish_hard_pure_rect_outer_shell_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_16_direct_polish_hard_pure_rect_outer_shell_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L331_direct_pure_topup_08_16_direct_polish_hard_pure_re.asset,ab183248654969b44adbb2aaad631c4c,Green,None,
332,34,432,Main/Level_Main_332,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,20,37,0.541,118,106,130,717,10,0,,,,,0,,,,direct_polish_clean_12_direct_polish_normal_rect_dense_weave_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_12_direct_polish_normal_rect_dense_weave_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L332_direct_polish_clean_12_direct_polish_normal_rect_d.asset,69371430973a5604f88e82360bbcd0c8,Green,None,
334,34,434,Main/Level_Main_334,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,28,46,0.609,207,186,228,1262,10,0,,,,,0,,,,direct_advanced_03_direct_advanced_veryhard_rect_core_burst_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_03_direct_advanced_veryhard_rect_core_burst_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L334_direct_advanced_03_direct_advanced_veryhard_rect_c.asset,9d17515daa555d0479bee929f9d14e4d,Green,None,
336,34,436,Main/Level_Main_336,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,48,0.583,216,194,238,1325,10,0,,,,,0,,,,direct_advanced_28_direct_advanced_veryhard_rect_dual_zone_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_28_direct_advanced_veryhard_rect_dual_zone_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L336_direct_advanced_28_direct_advanced_veryhard_rect_d.asset,4d4cebab6a5e2e841a790c1269b10472,Green,None,
337,34,437,Main/Level_Main_337,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,23,36,0.639,103,93,113,815,13,0,,,,,0,,,,direct_normal_20_direct_normal_rect_maze_long_chain_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_20_direct_normal_rect_maze_long_chain_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L337_direct_normal_20_direct_normal_rect_maze_long_chai.asset,c047391da88b00c4fb290cc84f1d895e,Green,None,
339,34,439,Main/Level_Main_339,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,37,0.622,110,99,121,834,13,0,,,,,0,,,,direct_normal_topup_50_direct_normal_topup_rect_lock_buckle_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_50_direct_normal_topup_rect_lock_buckle_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L339_direct_normal_topup_50_direct_normal_topup_rect_lo.asset,6626775247b3ffc42a74c091a98670b4,Green,None,
340,34,440,Main/Level_Main_340,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,36,0.639,110,99,121,812,13,0,,,,,0,,,,direct_normal_132_direct_normal_rect_section_unlock_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_132_direct_normal_rect_section_unlock_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L340_direct_normal_132_direct_normal_rect_section_unloc.asset,09113c9dfeb28dc4083ffadf7c5b4be1,Green,BottleneckHeavy,
341,35,441,Main/Level_Main_341,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,24,40,0.6,154,139,169,932,10,0,,,,,0,,,,direct_pure_topup_08_14_direct_polish_hard_pure_rect_sweep_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_14_direct_polish_hard_pure_rect_sweep_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L341_direct_pure_topup_08_14_direct_polish_hard_pure_re.asset,95f7fda37de56944ebd7ddcf29649966,Green,None,
344,35,444,Main/Level_Main_344,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,27,48,0.562,170,153,187,1263,13,0,,,,,0,,,,direct_diff120_146_direct_diff_veryhard_room_gate_four_pockets_g1_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_146_direct_diff_veryhard_room_gate_four_pockets_g1_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L344_direct_diff120_146_direct_diff_veryhard_room_gate_.asset,7df918b5cd03b1a4ca8189749af16f7a,Yellow,StartFakeWide,
345,35,445,Main/Level_Main_345,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,40,0.55,115,103,127,866,13,0,,,,,0,,,,direct_normal_105_direct_normal_rect_sweep_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_105_direct_normal_rect_sweep_g4_v11.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L345_direct_normal_105_direct_normal_rect_sweep_g4_v11.asset,89dc9dfefa28a7340ab0ce404563f778,Green,None,
346,35,446,Main/Level_Main_346,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,20,40,0.5,112,101,123,792,13,0,,,,,0,,,,direct_normal_24_direct_normal_rect_dense_weave_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_24_direct_normal_rect_dense_weave_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L346_direct_normal_24_direct_normal_rect_dense_weave_g2.asset,6c450fd582539b1458e65d5c08aeee09,Green,None,
347,35,447,Main/Level_Main_347,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,45,0.6,189,170,208,1189,10,0,,,,,0,,,,direct_polish_hard_22_direct_polish_hard_rect_core_burst_g6_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_22_direct_polish_hard_rect_core_burst_g6_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L347_direct_polish_hard_22_direct_polish_hard_rect_core.asset,7b4f4ab93c9ef094e8d555b8a3affbe2,Green,None,
349,35,449,Main/Level_Main_349,1,normal,PSG_Normal,maze,3,特别困难,Hard,Pressure,PSG_Normal_maze_VeryHard_Pressure,26,49,0.531,213,192,234,1253,10,0,,,,,0,,,,direct_advanced_47_direct_advanced_veryhard_rect_sweep_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_47_direct_advanced_veryhard_rect_sweep_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L349_direct_advanced_47_direct_advanced_veryhard_rect_s.asset,f5beebc0425a06d49918e88dd060f674,Green,None,
350,35,450,Main/Level_Main_350,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,20,38,0.526,120,108,132,743,10,0,,,,,0,,,,direct_polish_clean_23_direct_polish_normal_rect_dual_zone_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_23_direct_polish_normal_rect_dual_zone_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L350_direct_polish_clean_23_direct_polish_normal_rect_d.asset,c7abb709c9dc6094bafe69c1aab1f7f6,Green,None,
352,36,452,Main/Level_Main_352,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,23,43,0.535,154,139,169,960,10,0,,,,,0,,,,direct_pure_topup_10_10_direct_polish_hard_pure_rect_lock_buckle_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_10_direct_polish_hard_pure_rect_lock_buckle_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L352_direct_pure_topup_10_10_direct_polish_hard_pure_re.asset,41e02d9e0874ada4b8354e8f187a3601,Green,None,
354,36,454,Main/Level_Main_354,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,22,36,0.611,126,113,139,780,10,0,,,,,0,,,,direct_polish_clean_07_direct_polish_normal_rect_quasi_symmetry_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_07_direct_polish_normal_rect_quasi_symmetry_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L354_direct_polish_clean_07_direct_polish_normal_rect_q.asset,95453eacb7a9b014da8cc122002bfcab,Green,None,
355,36,455,Main/Level_Main_355,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,40,0.55,108,97,119,864,13,0,,,,,0,,,,direct_normal_124_direct_normal_rect_dense_weave_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_124_direct_normal_rect_dense_weave_g0_v13.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L355_direct_normal_124_direct_normal_rect_dense_weave_g.asset,85260720e3b60a84f8e3f72cf1972279,Green,None,
356,36,456,Main/Level_Main_356,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,22,41,0.537,148,133,163,888,10,0,,,,,0,,,,direct_pure_topup_10_09_direct_polish_hard_pure_rect_section_unlock_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_09_direct_polish_hard_pure_rect_section_unlock_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L356_direct_pure_topup_10_09_direct_polish_hard_pure_re.asset,06cdf26b2454a37469183eb8eba1b644,Green,None,
357,36,457,Main/Level_Main_357,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,38,0.579,103,93,113,823,13,0,,,,,0,,,,direct_normal_21_direct_normal_rect_outer_shell_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_21_direct_normal_rect_outer_shell_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L357_direct_normal_21_direct_normal_rect_outer_shell_g2.asset,161d4ed8c2425d447b24735c2167d630,Green,None,
359,36,459,Main/Level_Main_359,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,29,47,0.617,176,158,194,1330,13,0,,,,,0,,,,direct_diff120_126_direct_diff_veryhard_room_gate_key_door_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_126_direct_diff_veryhard_room_gate_key_door_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L359_direct_diff120_126_direct_diff_veryhard_room_gate_.asset,6918abdfb25f22146b48e088204b4308,Green,None,
360,36,460,Main/Level_Main_360,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,23,40,0.575,118,106,130,908,13,0,,,,,0,,,,direct_normal_140_direct_normal_rect_maze_long_chain_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_140_direct_normal_rect_maze_long_chain_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L360_direct_normal_140_direct_normal_rect_maze_long_cha.asset,c725034fd32e3a54aa45d5373bebfbcd,Green,None,
361,37,461,Main/Level_Main_361,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,47,0.489,177,159,195,1055,10,0,,,,,0,,,,direct_polish_hard_17_direct_polish_hard_rect_sweep_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_17_direct_polish_hard_rect_sweep_g5_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L361_direct_polish_hard_17_direct_polish_hard_rect_swee.asset,e39601622ec188246b03f01178fa1b60,Green,None,
362,37,462,Main/Level_Main_362,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,23,35,0.657,113,102,124,792,13,0,,,,,0,,,,direct_normal_topup_27_direct_normal_topup_rect_dense_weave_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_27_direct_normal_topup_rect_dense_weave_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L362_direct_normal_topup_27_direct_normal_topup_rect_de.asset,7dfff71a92becab4db12f16b456f646b,Green,None,
364,37,464,Main/Level_Main_364,1,normal,PSG_Normal,sweep,1,普通/恢复,Normal,Normal,PSG_Normal_sweep_NormalOrRecovery_Normal,25,42,0.595,166,149,183,1029,10,0,,,,,0,,,,direct_pure_topup_07_10_direct_polish_hard_pure_rect_outer_shell_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_10_direct_polish_hard_pure_rect_outer_shell_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L364_direct_pure_topup_07_10_direct_polish_hard_pure_re.asset,24469d8ebc9bdb94cb488f126e00655a,Green,None,
365,37,465,Main/Level_Main_365,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,28,45,0.622,204,184,224,1246,10,0,,,,,0,,,,direct_advanced_43_direct_advanced_veryhard_rect_core_burst_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_43_direct_advanced_veryhard_rect_core_burst_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L365_direct_advanced_43_direct_advanced_veryhard_rect_c.asset,689e825c81607624aac1237afcc41f51,Green,None,
366,37,466,Main/Level_Main_366,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,21,41,0.512,139,125,153,839,10,0,,,,,0,,,,direct_polish_clean_24_direct_polish_normal_rect_stair_push_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_24_direct_polish_normal_rect_stair_push_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L366_direct_polish_clean_24_direct_polish_normal_rect_s.asset,4b72274c40bbbac45b316cd2b1d2dcd7,Green,None,
369,37,469,Main/Level_Main_369,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,47,0.532,198,178,218,1151,10,0,,,,,0,,,,direct_advanced_09_direct_advanced_veryhard_rect_lock_buckle_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_09_direct_advanced_veryhard_rect_lock_buckle_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L369_direct_advanced_09_direct_advanced_veryhard_rect_l.asset,cd6d9d1140e98cd49ae3d776ac132cdf,Green,None,
370,37,470,Main/Level_Main_370,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,25,47,0.532,148,133,163,1159,13,0,,,,,0,,,,direct_diff120_141_direct_diff_veryhard_long_spine_snake_spine_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_141_direct_diff_veryhard_long_spine_snake_spine_g0_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L370_direct_diff120_141_direct_diff_veryhard_long_spine.asset,f61bb2a4a65caf74c962e825d0a12657,Green,None,
371,38,471,Main/Level_Main_371,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,20,35,0.571,94,85,103,695,13,0,,,,,0,,,,direct_diff120_69_direct_diff_normal_long_spine_zig_river_g2_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_69_direct_diff_normal_long_spine_zig_river_g2_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L371_direct_diff120_69_direct_diff_normal_long_spine_zi.asset,41e849a2209c64d4381811a7e337fd25,Green,None,
