order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
278,28,378,Main/Level_Main_278,1,shape,PSG_ShapeMask,shape_ocean,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,36,42,0.857,119,107,131,873,13,1,tree,树,shape_tree,UI/B_MissionAni/Special/ShapeIcons/shape_tree,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb04_02_main_tree,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L278_tree_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L278_r2_outer_strong_005_r2_006_a401_maskonlyb04_02_mai.asset,3f37fc5c886d49046a74e8fe2ad69d86,Green,None,
279,28,379,Main/Level_Main_279,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,20,39,0.513,107,96,118,766,13,0,,,,,0,,,,direct_normal_topup_14_direct_normal_topup_rect_stair_push_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_14_direct_normal_topup_rect_stair_push_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L279_direct_normal_topup_14_direct_normal_topup_rect_st.asset,6d6e2d086ef035f42b1efd0e34d721b9,Green,None,
280,28,380,Main/Level_Main_280,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,23,35,0.657,107,96,118,791,13,0,,,,,0,,,,direct_normal_113_direct_normal_rect_lock_buckle_g5_v12,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_113_direct_normal_rect_lock_buckle_g5_v12.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L280_direct_normal_113_direct_normal_rect_lock_buckle_g.asset,c7e6cf13c01a65147b0770968214114c,Green,None,
281,29,381,Main/Level_Main_281,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,21,37,0.568,107,96,118,759,13,0,,,,,0,,,,direct_normal_95_direct_normal_rect_sweep_g3_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_95_direct_normal_rect_sweep_g3_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L281_direct_normal_95_direct_normal_rect_sweep_g3_v10.asset,4cfc9e40a2e8a9e459d23dd6177f3e16,Green,None,
282,29,382,Main/Level_Main_282,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,21,38,0.553,107,96,118,784,13,0,,,,,0,,,,direct_normal_114_direct_normal_rect_dense_weave_g5_v12,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_114_direct_normal_rect_dense_weave_g5_v12.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L282_direct_normal_114_direct_normal_rect_dense_weave_g.asset,9834225961486c74c9c51ab0d39a3410,Green,None,
283,29,383,Main/Level_Main_283,1,shape,PSG_ShapeMask,shape_toolui,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,40,42,0.952,119,107,131,906,13,1,volcano,火山,shape_volcano,UI/B_MissionAni/Special/ShapeIcons/shape_volcano,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_main_volcano,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L283_volcano_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L283_r2_outer_strong_005_r2_006_a401_maskonlyb08_02_mai.asset,ab932845ecda8de4f894ed5c4c3f1b7a,Green,None,
284,29,384,Main/Level_Main_284,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,27,40,0.675,172,155,189,1054,10,0,,,,,0,,,,direct_pure_topup_07_22_direct_polish_hard_pure_rect_lock_buckle_g11_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_22_direct_polish_hard_pure_rect_lock_buckle_g11_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L284_direct_pure_topup_07_22_direct_polish_hard_pure_re.asset,9fec62e8508f61346adb3ee6ba9efd21,Green,None,
285,29,385,Main/Level_Main_285_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,28,0.857,62,56,68,587,22,0,,,,,1,385,PrefabsN/Arrow/MissionAni/28_Havanese_sad_locked_8,PrefabsN/Arrow/MissionAni/28_Havanese_happy_break_8,hole_topup_025_topup_std_24x28_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_025_topup_std_24x28_maze.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L285_hole_topup_025_topup_std_24x28_maze.asset,23eed199cbf0b6b46872faed2b7da3bb,Green,None,
286,29,386,Main/Level_Main_286,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,38,0.579,107,96,118,823,13,0,,,,,0,,,,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L286_direct_normal_topup_39_direct_normal_topup_rect_qu.asset,ce800802839c5fd42988d3c7b7fb343f,Green,None,
287,29,387,Main/Level_Main_287,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,50,0.54,214,193,235,1313,10,0,,,,,0,,,,direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L287_direct_advanced_35_direct_advanced_veryhard_rect_c.asset,b99e7a390c7fecd48bfa13b00a98a966,Yellow,GrindyLowClear,
288,29,388,Main/Level_Main_288,1,shape,PSG_ShapeMask,shape_ocean,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,36,44,0.818,120,108,132,827,13,1,knighthelmet,骑士头盔,shape_knight_helmet,UI/B_MissionAni/Special/ShapeIcons/shape_knight_helmet,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_main_knighthelmet,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L288_knighthelmet_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L288_r2_outer_strong_005_r2_006_a401_maskonlyb07_02_mai.asset,8626c7ff2dc0f19409a7a637c9558b9c,Green,None,
289,29,389,Main/Level_Main_289,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,21,40,0.525,115,103,127,820,13,0,,,,,0,,,,direct_normal_38_direct_normal_rect_stair_push_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_38_direct_normal_rect_stair_push_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L289_direct_normal_38_direct_normal_rect_stair_push_g3_.asset,fbd4146d7e59bd94bb8c56221b13e626,Green,PeakTooFlat,
290,29,390,Main/Level_Main_290,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,22,39,0.564,114,103,125,839,13,0,,,,,0,,,,direct_normal_82_direct_normal_rect_section_unlock_g2_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_82_direct_normal_rect_section_unlock_g2_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L290_direct_normal_82_direct_normal_rect_section_unlock.asset,84c0bfa54f1ba1f42a0b8cd71eb6cb64,Green,None,
291,30,391,Main/Level_Main_291,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,21,37,0.568,106,95,117,765,13,0,,,,,0,,,,direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L291_direct_normal_topup_43_direct_normal_topup_rect_de.asset,74b85562f58baec418314a049380ea62,Green,None,
292,30,392,Main/Level_Main_292_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,24,26,0.923,60,54,66,539,20,0,,,,,1,392,PrefabsN/Arrow/MissionAni/29_ShihTzu_sad_locked_8,PrefabsN/Arrow/MissionAni/29_ShihTzu_happy_break_8,hole_candidate_028_std_24x26_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_028_std_24x26_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L292_hole_candidate_028_std_24x26_section.asset,86110219364f24b49ad2563279237b6c,Green,BottleneckHeavy,
293,30,393,Main/Level_Main_293,1,shape,PSG_ShapeMask,shape_landmark,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,36,47,0.766,118,106,130,1015,17,1,potionbottle,药水瓶,shape_potion_bottle,UI/B_MissionAni/Special/ShapeIcons/shape_potion_bottle,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_large_potionbottle,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L293_potionbottle_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L293_r2_outer_strong_005_r2_006_a401_maskonlyb02_04_lar.asset,b7f960bd076dfea4e88d0c54610634e2,Green,None,
294,30,394,Main/Level_Main_294,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,36,0.639,110,99,121,814,13,0,,,,,0,,,,direct_normal_155_direct_normal_rect_sweep_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_155_direct_normal_rect_sweep_g3_v16.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L294_direct_normal_155_direct_normal_rect_sweep_g3_v16.asset,02e68ac2afd134e488bf1fdc3128d2ff,Green,None,
295,30,395,Main/Level_Main_295,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,37,0.595,105,95,115,805,13,0,,,,,0,,,,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L295_direct_normal_topup_53_direct_normal_topup_rect_du.asset,2d1de8d86ab34e74889212c184aaa15c,Green,None,
296,30,396,Main/Level_Main_296,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,23,44,0.523,163,147,179,997,10,0,,,,,0,,,,direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L296_direct_pure_topup_10_02_direct_polish_hard_pure_re.asset,f4984af6a92d9854b93ea93e9b4b5b0d,Green,None,
297,30,397,Main/Level_Main_297,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,38,0.579,114,103,125,814,13,0,,,,,0,,,,direct_normal_128_direct_normal_rect_stair_push_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_128_direct_normal_rect_stair_push_g0_v13.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L297_direct_normal_128_direct_normal_rect_stair_push_g0.asset,a3a451431d9e6e248bba6df836b34a12,Green,None,
298,30,398,Main/Level_Main_298,1,shape,PSG_ShapeMask,shape_magic,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,34,44,0.773,123,111,135,832,13,1,rocketvarianta,火箭,shape_rocket_variant_a,UI/B_MissionAni/Special/ShapeIcons/shape_rocket_variant_a,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_main_rocketvarianta,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L298_rocketvarianta_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L298_r2_outer_strong_005_r2_006_a401_maskonlyb09_10_mai.asset,e2ecc959fb3dbbd4f9a70a0e2c7bfed2,Green,None,
299,30,399,Main/Level_Main_299,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,29,46,0.63,178,160,196,1315,13,0,,,,,0,,,,direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L299_direct_diff120_138_direct_diff_veryhard_room_gate_.asset,d3273fca0cbfd4546b7ace4c49ccbed2,Green,None,
300,30,400,Main/Level_Main_300,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,20,41,0.488,110,99,121,806,13,0,,,,,0,,,,direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L300_direct_normal_110_direct_normal_rect_maze_long_cha.asset,6a47ba28c58335741ad1c6f719ebda53,Green,None,
301,31,401,Main/Level_Main_301_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,30,0.933,82,74,90,752,19,0,,,,,1,401,PrefabsN/Arrow/MissionAni/30_Chihuahua_sad_locked_8,PrefabsN/Arrow/MissionAni/30_Chihuahua_happy_break_8,hole_highchain_extra_012_hc2_28x30_lock_a,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_012_hc2_28x30_lock_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L301_hole_highchain_extra_012_hc2_28x30_lock_a.asset,44cde841852e1534eac028d511a81937,Yellow,GrindyLowClear,
302,31,402,Main/Level_Main_302,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,20,39,0.513,102,92,112,773,13,0,,,,,0,,,,direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L302_direct_normal_topup_51_direct_normal_topup_rect_de.asset,961fc1d2e0d6c5d45bcf1ee1e357bbe9,Green,None,
303,31,403,Main/Level_Main_303,1,shape,PSG_ShapeMask,shape_landmark,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,34,44,0.773,120,108,132,819,13,1,virtualpetkeychain,电子宠物钥匙扣,shape_virtual_pet_keychain,UI/B_MissionAni/Special/ShapeIcons/shape_virtual_pet_keychain,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_main_virtualpetkeychain,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L303_virtualpetkeychain_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L303_r2_outer_strong_005_r2_006_a401_maskonlyb06_08_mai.asset,381829532fa5b3340b076f7ee5db9211,Green,None,
304,31,404,Main/Level_Main_304,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,40,0.575,122,110,134,906,13,0,,,,,0,,,,direct_normal_138_direct_normal_rect_stair_push_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L304_direct_normal_138_direct_normal_rect_stair_push_g1.asset,97f86af713b850f47995508e9e0edfa5,Green,None,
305,31,405,Main/Level_Main_305,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,44,0.568,181,163,199,1078,10,0,,,,,0,,,,direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L305_direct_advanced_19_direct_advanced_veryhard_rect_c.asset,37de43227753b85459cfe6625012545d,Green,None,
306,31,406,Main/Level_Main_306,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,22,41,0.537,117,105,129,889,13,0,,,,,0,,,,direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L306_direct_diff120_101_direct_diff_hard_long_spine_sna.asset,5a56cbdc7d078a541bbaffa356b72e25,Green,None,
307,31,407,Main/Level_Main_307,1,shape,PSG_ShapeMask,shape_ocean,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,36,47,0.766,121,109,133,982,17,1,pear,梨,shape_pear,UI/B_MissionAni/Special/ShapeIcons/shape_pear,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_large_pear,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L307_pear_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L307_r2_outer_strong_005_r2_006_a401_maskonlyb05_13_lar.asset,d9cde7677895a25429bba9dc36d25e69,Green,BottleneckHeavy,
308,31,408,Main/Level_Main_308,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,37,0.568,106,95,117,767,13,0,,,,,0,,,,direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L308_direct_pure_topup_05_15_direct_normal_pure_rect_du.asset,eab1ccb3663ae3640b0e9b65dc7cd2ff,Green,None,
309,31,409,Main/Level_Main_309,1,normal,PSG_Normal,lock,4,极难,Hard,Pressure,PSG_Normal_lock_Extreme_Pressure,24,51,0.471,200,180,220,1201,10,0,,,,,0,,,,direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L309_direct_advanced_41_direct_advanced_veryhard_rect_l.asset,169563565f3f2b847b8cd397e880a3ba,Green,None,
310,31,410,Main/Level_Main_310,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,37,0.622,111,100,122,838,13,0,,,,,0,,,,direct_normal_58_direct_normal_rect_stair_push_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_58_direct_normal_rect_stair_push_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L310_direct_normal_58_direct_normal_rect_stair_push_g5_.asset,1f80c8409af375040a773a1016f0d8db,Green,None,
311,32,411,Main/Level_Main_311,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,21,35,0.6,103,93,113,728,13,0,,,,,0,,,,direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L311_direct_pure_topup_06_16_direct_normal_pure_rect_ma.asset,9777cb24916a9834b8777ec00bdba9c3,Green,None,
312,32,412,Main/Level_Main_312,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,22,39,0.564,134,121,147,837,10,0,,,,,0,,,,direct_pure_topup_09_22_direct_polish_hard_pure_rect_outer_shell_g9_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_22_direct_polish_hard_pure_rect_outer_shell_g9_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L312_direct_pure_topup_09_22_direct_polish_hard_pure_re.asset,756f705e84821fd439b311b7ef58ceb2,Green,None,
313,32,413,Main/Level_Main_313,1,shape,PSG_ShapeMask,shape_music,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,34,38,0.895,121,109,133,857,13,1,apple,苹果,shape_apple,UI/B_MissionAni/Special/ShapeIcons/shape_apple,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_02_main_apple,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L313_apple_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L313_r2_outer_strong_005_r2_006_a401_maskonlyb02_02_mai.asset,4902d777a26095e469cc2335208c3bc1,Green,None,
314,32,414,Main/Level_Main_314,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,41,0.537,112,101,123,887,13,0,,,,,0,,,,direct_normal_101_direct_normal_rect_outer_shell_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_101_direct_normal_rect_outer_shell_g4_v11.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L314_direct_normal_101_direct_normal_rect_outer_shell_g.asset,0f0106719ed490f41af3c88ca16f81ca,Green,None,
315,32,415,Main/Level_Main_315,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,41,0.537,116,104,128,887,13,0,,,,,0,,,,direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L315_direct_normal_topup_80_direct_normal_topup_rect_sw.asset,d0aeed016d6296d43b0ed9776117f1c0,Green,None,
316,32,416,Main/Level_Main_316,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,51,0.549,233,210,256,1405,10,0,,,,,0,,,,direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L316_direct_advanced_18_direct_advanced_veryhard_rect_d.asset,df73e8d56d5439748aad10ab18bf774c,Green,None,
317,32,417,Main/Level_Main_317_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,28,1.0,65,59,71,694,22,0,,,,,1,417,PrefabsN/Arrow/MissionAni/31_DobermanPinscher_sad_locked_8,PrefabsN/Arrow/MissionAni/31_DobermanPinscher_happy_break_8,hole_candidate_053_std_28x28_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_053_std_28x28_maze.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L317_hole_candidate_053_std_28x28_maze.asset,fb83654f5ff93dc4eabe8425ef38b692,Green,None,
