rank,pairPriority,riskScore,sourceAType,sourceBType,sourceA,sourceB,basePair,layout,gap,width,height,chains,coverage,aspect,inwardPressure,crossBlocks,blockedChains,blockingChains,blockedByOtherMax,blocksOtherMax,topBlockedIndex,topBlockedOwner,topBlockedHits,topBlockerIndex,topBlockerOwner,topBlockerHits,planScore,details
2584,2,763.646,Seed,R2,seed_Above300_level_672,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r2:a754|seed:a672|h,H0,0,45,31,126,0.951,1.452,23,23,23,13,1,5,3,0,1,121,1,5,666.531,rawOk tiles=1327
2585,1,763.7,R2,R2,r1_ab_235_above300_level_852_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r1_ab_161_above300_level_682_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,r2:a682|r2:a852|h,H0,0,49,30,152,0.923,1.633,23,21,21,8,1,7,12,0,1,137,1,7,650.864,rawOk tiles=1357
2586,3,763.708,R1,Seed,r1_ab_015_above300_level_426_final,seed_Above300_level_966,r1:a426|seed:a966|h,H0,0,44,28,135,0.901,1.571,22,21,21,8,1,7,13,0,1,107,1,7,646.602,rawOk tiles=1110
2587,2,763.713,Seed,R2,seed_Above300_level_618,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r2:a957|seed:a618|h,H0,0,41,31,129,0.911,1.323,25,25,25,10,1,4,8,0,1,8,0,4,585.778,rawOk tiles=1158
2588,1,763.72,R1,R1,r1_ab_089_above300_level_565_final,r1_ab_063_above300_level_515_final,r1:a515|r1:a565|h,H0,0,49,35,166,0.908,1.400,27,23,23,11,1,5,6,0,1,165,1,5,550.55,rawOk tiles=1557
2589,2,763.756,R2,Seed,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,seed_Above300_level_632,r2:a877|seed:a632|h,H0,0,41,32,145,0.941,1.281,23,23,23,9,1,6,3,0,1,103,1,6,682.878,rawOk tiles=1234
2590,4,763.767,Seed,Seed,seed_Arrowz_level_103,seed_Above300_level_782,seed:a103|seed:a782|h,H0,0,50,36,123,0.903,1.389,25,21,21,7,1,7,9,0,1,78,1,7,539.908,rawOk tiles=1626
2591,1,763.794,R2,R2,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,r2:a672|r2:a948|h,H0,0,48,31,162,0.957,1.548,25,24,24,14,1,4,8,0,1,145,1,4,657.683,rawOk tiles=1424
2592,1,763.931,R2,R2,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,r1_ab_069_above300_level_526_final_take_refill_v2_p2_delta22_occ18_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,r2:a526|r2:a782|h,H0,0,41,31,125,0.901,1.323,22,21,21,10,1,7,9,0,1,54,0,7,631.437,rawOk tiles=1145
2593,2,763.945,Seed,R2,seed_Arrowz_level_191,r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip,r2:a845|seed:a191|h,H0,0,48,30,155,0.919,1.600,24,23,23,12,1,5,0,0,1,129,1,5,645.32,rawOk tiles=1324
2594,2,763.977,R2,Seed,r1_ab_096_above300_level_578_final_take_refill_v2_p2_delta20_occ20_addcells_rewrite_v2_v2_l2_added61_rotation_vflip,seed_Above300_level_757,r2:a578|seed:a757|h,H0,0,44,32,135,0.950,1.375,26,25,25,10,1,4,1,0,1,12,0,4,606.17,rawOk tiles=1338
2595,2,763.981,R2,Seed,r1_ab_165_above300_level_691_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added47_rotation_vflip,seed_Above300_level_753,r2:a691|seed:a753|h,H0,0,49,39,162,0.918,1.256,26,24,24,15,1,4,3,0,1,123,1,4,591.411,rawOk tiles=1755
2596,1,763.998,R2,R2,r1_ab_049_above300_level_492_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,r1_ab_200_above300_level_761_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added56_rotation_vflip,r2:a492|r2:a761|h,H0,0,45,29,121,0.956,1.552,21,21,21,9,1,7,0,0,1,47,0,7,710.907,rawOk tiles=1248
2597,0,764.048,R2,R1,r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip,r1_ab_136_above300_level_623_final,r1:a623|r2:a607|h,H0,0,46,32,143,0.930,1.438,23,22,22,12,1,6,4,0,1,4,0,6,653.766,rawOk tiles=1369
2598,2,764.167,R2,Seed,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,seed_Above300_level_757,r2:a877|seed:a757|h,H0,0,42,32,145,0.948,1.313,26,25,25,11,1,4,3,0,1,14,0,4,617.131,rawOk tiles=1274
2599,3,764.236,R1,Seed,r1_ab_071_above300_level_528_final,seed_Above300_level_632,r1:a528|seed:a632|h,H0,0,43,32,132,0.916,1.344,24,23,23,7,1,6,0,0,1,34,0,6,612.326,rawOk tiles=1261
2600,4,764.269,Seed,Seed,seed_Above300_level_527,seed_Above300_level_588,seed:a527|seed:a588|h,H0,0,38,29,122,0.941,1.310,25,24,24,8,1,5,5,0,1,40,0,5,601.642,rawOk tiles=1037
2601,1,764.346,R2,R2,r1_ab_087_above300_level_558_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r2:a558|r2:a623|h,H0,0,47,29,125,0.924,1.621,21,21,21,8,1,7,5,0,1,46,0,7,674.93,rawOk tiles=1259
2602,1,764.436,R1,R1,r1_ab_156_above300_level_672_final,r1_ab_219_above300_level_811_final,r1:a672|r1:a811|h,H0,0,47,30,141,0.912,1.567,26,25,25,14,1,3,2,0,1,57,0,3,556.98,rawOk tiles=1286
2603,0,764.436,R2,R1,r1_ab_179_above300_level_717_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added69_rotation_vflip,r1_ab_198_above300_level_757_final,r1:a757|r2:a717|h,H0,0,47,32,147,0.925,1.469,24,21,21,9,1,7,10,0,1,50,0,7,628.218,rawOk tiles=1391
2604,1,764.551,R2,R2,r1_ab_084_above300_level_552_final_take_refill_v2_p2_delta11_occ9_addcells_rewrite_v2_v2_b2_added38_rotation_vflip,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r2:a552|r2:a754|h,H0,0,45,31,121,0.912,1.452,26,25,25,14,1,3,6,0,1,114,1,3,537.867,rawOk tiles=1272
2605,3,764.704,R1,Seed,r1_ab_092_above300_level_573_final,seed_Above300_level_588,r1:a573|seed:a588|h,H0,0,43,30,123,0.906,1.433,25,24,24,13,1,4,2,0,1,25,0,4,570.437,rawOk tiles=1169
2606,3,764.714,R1,Seed,r1_ab_221_above300_level_818_final,seed_Arrowz_level_106,r1:a818|seed:a106|h,H0,0,40,28,125,0.925,1.429,23,23,23,13,1,5,0,0,1,61,1,5,632.768,rawOk tiles=1036
2607,3,764.733,Seed,R1,seed_Above300_level_515,r1_ab_242_above300_level_869_final,r1:a869|seed:a515|h,H0,0,54,36,177,0.950,1.500,23,22,22,11,1,6,3,0,1,32,0,6,683.464,rawOk tiles=1846
2608,3,764.743,R1,Seed,r1_ab_247_above300_level_877_final,seed_above300_level_883,r1:a877|seed:a883|h,H0,0,46,31,154,0.964,1.484,21,21,21,6,1,8,4,0,1,81,1,8,763.92,rawOk tiles=1375
2609,2,764.78,R2,Seed,r1_ab_096_above300_level_578_final_take_refill_v2_p2_delta20_occ20_addcells_rewrite_v2_v2_l2_added61_rotation_vflip,seed_Above300_level_542,r2:a578|seed:a542|h,H0,0,43,33,136,0.936,1.303,25,24,24,9,1,5,1,0,1,111,1,5,614.008,rawOk tiles=1328
2610,4,764.9,Seed,Seed,seed_Above300_level_761,seed_Above300_level_764,seed:a761|seed:a764|h,H0,0,47,34,123,0.909,1.382,23,21,21,9,1,7,1,0,1,33,0,7,602.57,rawOk tiles=1453
2611,1,764.921,R1,R1,r1_ab_048_above300_level_491_final,r1_ab_165_above300_level_691_final,r1:a491|r1:a691|h,H0,0,42,32,124,0.955,1.313,23,23,23,8,1,6,20,0,1,16,0,6,678.571,rawOk tiles=1284
2612,2,764.952,R2,Seed,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,seed_Above300_level_677,r2:a527|seed:a677|h,H0,0,38,29,120,0.954,1.310,24,24,24,9,1,5,5,0,1,96,1,5,642.303,rawOk tiles=1051
2613,3,764.953,R1,Seed,r1_ab_063_above300_level_515_final,seed_Above300_level_899,r1:a515|seed:a899|h,H0,0,50,35,154,0.945,1.429,23,23,23,9,1,6,3,0,1,3,0,6,688.107,rawOk tiles=1654
2614,0,764.961,R2,R1,r1_ab_235_above300_level_852_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r1_ab_161_above300_level_682_final,r1:a682|r2:a852|h,H0,0,47,30,142,0.920,1.567,22,20,20,7,1,8,12,0,1,99,1,8,661.906,rawOk tiles=1297
2615,4,764.963,Seed,Seed,seed_Above300_level_635,seed_Above300_level_966,seed:a635|seed:a966|h,H0,0,40,31,134,0.930,1.290,22,22,22,7,1,7,0,0,1,67,1,7,671.669,rawOk tiles=1153
2616,2,765.032,R2,Seed,r1_ab_290_above300_level_987_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added65_rotation_vflip,seed_Above300_level_632,r2:a987|seed:a632|h,H0,0,42,35,150,0.903,1.200,23,23,23,9,1,6,1,0,1,108,1,6,644.043,rawOk tiles=1327
2617,3,765.045,Seed,R1,seed_Above300_level_574,r1_ab_282_above300_level_966_final,r1:a966|seed:a574|h,H0,0,39,28,150,0.960,1.393,25,25,25,12,1,4,0,0,1,20,0,4,661.534,rawOk tiles=1048
2618,2,765.088,R2,Seed,r1_ab_249_above300_level_879_final_take_refill_v2_p2_delta9_occ7_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,seed_Above300_level_588,r2:a879|seed:a588|h,H0,0,43,29,128,0.917,1.483,22,20,20,7,1,8,1,0,1,51,0,8,644.444,rawOk tiles=1143
2619,0,765.138,R2,R1,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,r1_ab_219_above300_level_811_final,r1:a811|r2:a858|h,H0,0,44,31,125,0.900,1.419,24,23,23,12,1,5,7,0,1,3,0,5,573.965,rawOk tiles=1228
2620,0,765.223,R2,R1,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,r1_ab_200_above300_level_761_final,r1:a761|r2:a877|h,H0,0,44,31,131,0.935,1.419,24,23,23,13,1,5,3,0,1,13,0,5,627.519,rawOk tiles=1276
2621,2,765.281,R2,Seed,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,seed_Above300_level_845,r2:a677|seed:a845|h,H0,0,47,30,142,0.928,1.567,21,20,20,8,1,8,1,0,1,100,1,8,700.417,rawOk tiles=1309
2622,2,765.369,R2,Seed,r1_ab_179_above300_level_717_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added69_rotation_vflip,seed_Above300_level_954,r2:a717|seed:a954|h,H0,0,57,36,164,0.904,1.583,26,23,23,10,1,5,10,0,1,126,1,5,547.904,rawOk tiles=1854
2623,2,765.437,R2,Seed,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,seed_Above300_level_635,r2:a782|seed:a635|h,H0,0,43,31,126,0.962,1.387,22,22,22,13,1,6,9,0,1,54,0,6,708.746,rawOk tiles=1282
2624,4,765.527,Seed,Seed,seed_Above300_level_754,seed_Above300_level_557,seed:a557|seed:a754|h,H0,0,43,31,137,0.944,1.387,25,25,25,11,1,4,5,0,1,27,0,4,625.31,rawOk tiles=1258
2625,3,765.577,R1,Seed,r1_ab_089_above300_level_565_final,seed_Above300_level_757,r1:a565|seed:a757|h,H0,0,43,32,149,0.944,1.344,24,24,24,11,1,5,6,0,1,101,1,5,670.317,rawOk tiles=1299
2626,3,765.715,R1,Seed,r1_ab_247_above300_level_877_final,seed_Above300_level_632,r1:a877|seed:a632|h,H0,0,39,32,139,0.942,1.219,23,23,23,9,1,6,4,0,1,97,1,6,680.289,rawOk tiles=1176
2627,1,765.751,R1,R1,r1_ab_063_above300_level_515_final,r1_ab_208_above300_level_782_final,r1:a515|r1:a782|h,H0,0,46,35,138,0.902,1.314,22,22,22,7,1,7,3,0,1,3,0,7,644.815,rawOk tiles=1453
2628,3,765.987,R1,Seed,r1_ab_290_above300_level_987_final,seed_Above300_level_764,r1:a987|seed:a764|h,H0,0,48,34,144,0.926,1.412,25,25,25,11,1,4,1,0,1,54,0,4,609.77,rawOk tiles=1511
2629,3,766.002,Seed,R1,seed_above300_level_584,r1_ab_156_above300_level_672_final,r1:a672|seed:a584|h,H0,0,46,32,161,0.929,1.438,25,24,24,9,1,5,17,0,1,32,0,5,628.712,rawOk tiles=1368
2630,0,766.05,R1,R2,r1_ab_089_above300_level_565_final,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,r1:a565|r2:a957|h,H0,0,43,32,152,0.906,1.344,25,25,25,12,1,4,6,0,1,85,1,4,600.651,rawOk tiles=1247
2631,2,766.207,R2,Seed,r1_ab_155_above300_level_667_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,seed_Above300_level_635,r2:a667|seed:a635|h,H0,0,40,31,121,0.902,1.290,25,23,23,12,1,5,8,0,1,12,0,5,551.819,rawOk tiles=1119
2632,2,766.279,R2,Seed,r1_ab_190_above300_level_742_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_t2_added47_rotation_vflip,seed_Above300_level_754,r2:a742|seed:a754|h,H0,0,44,33,129,0.935,1.333,22,22,22,7,1,7,1,0,1,92,1,7,676.478,rawOk tiles=1358
2633,1,766.28,R1,R1,r1_ab_097_above300_level_581_final,r1_ab_242_above300_level_869_final,r1:a581|r1:a869|h,H0,0,51,36,177,0.918,1.417,25,24,24,8,1,5,1,0,1,20,0,5,590.984,rawOk tiles=1685
2634,3,766.305,R1,Seed,r1_ab_096_above300_level_578_final,seed_Above300_level_632,r1:a578|seed:a632|h,H0,0,41,32,125,0.934,1.281,23,23,23,8,1,6,1,0,1,56,1,6,653.518,rawOk tiles=1225
2635,2,766.424,Seed,R2,seed_Above300_level_635,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,r2:a754|seed:a635|h,H0,0,47,31,136,0.971,1.516,25,25,25,10,1,4,0,0,1,41,0,4,653.748,rawOk tiles=1415
2636,1,766.516,R2,R2,r1_ab_012_above300_level_419_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_b3_added56_rotation_vflip,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,r2:a419|r2:a677|h,H0,0,42,28,132,0.938,1.500,27,23,23,10,1,5,1,0,1,36,0,5,555.568,rawOk tiles=1103
2637,2,766.638,R2,Seed,r1_ab_089_above300_level_565_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_b2_added42_rotation_vflip,seed_Above300_level_757,r2:a565|seed:a757|h,H0,0,43,34,159,0.922,1.265,24,24,24,11,1,5,6,0,1,25,0,5,651.753,rawOk tiles=1348
2638,0,766.8,R1,R2,r1_ab_048_above300_level_491_final,r1_ab_272_above300_level_946_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_r2_added58_rotation_vflip,r1:a491|r2:a946|h,H0,0,50,32,164,0.958,1.563,25,25,25,10,1,4,20,0,1,3,0,4,661.4,rawOk tiles=1532
2639,1,766.823,R2,R2,r1_ab_069_above300_level_526_final_take_refill_v2_p2_delta22_occ18_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,r1_ab_041_above300_level_473_final_take_refill_v2_p2_delta26_occ18_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,r2:a473|r2:a526|h,H0,0,42,28,125,0.902,1.500,26,25,25,14,1,3,0,0,1,53,0,3,535.979,rawOk tiles=1061
2640,0,766.825,R2,R1,r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip,r1_ab_140_above300_level_635_final,r1:a635|r2:a607|h,H0,0,48,32,157,0.961,1.500,24,24,24,10,1,5,4,0,1,122,1,5,685.938,rawOk tiles=1476
2641,0,766.871,R1,R2,r1_ab_063_above300_level_515_final,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,r1:a515|r2:a858|h,H0,0,47,35,145,0.920,1.343,22,22,22,8,1,7,3,0,1,3,0,7,669.599,rawOk tiles=1514
2642,0,766.882,R2,R1,r1_ab_265_above300_level_907_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added66_rotation_vflip,r1_ab_282_above300_level_966_final,r1:a966|r2:a907|h,H0,0,44,28,157,0.951,1.571,24,24,24,9,1,5,5,0,1,145,1,5,673.677,rawOk tiles=1172
2643,1,766.951,R2,R2,r1_ab_089_above300_level_565_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_b2_added42_rotation_vflip,r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip,r2:a565|r2:a632|h,H0,0,44,35,181,0.933,1.257,25,25,25,11,1,4,6,0,1,14,0,4,622.076,rawOk tiles=1437
2644,3,767.019,Seed,R1,seed_Arrowz_level_103,r1_ab_233_above300_level_846_final,r1:a846|seed:a103|h,H0,0,54,36,143,0.902,1.500,26,22,22,9,1,6,9,0,1,9,0,6,539.138,rawOk tiles=1754
2645,0,767.06,R2,R1,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,r1_ab_052_above300_level_497_final,r1:a497|r2:a527|h,H0,0,36,29,122,0.906,1.241,25,24,24,8,1,5,5,0,1,105,1,5,556.886,rawOk tiles=946
2646,0,767.16,R1,R2,r1_ab_097_above300_level_581_final,r1_ab_040_above300_level_472_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_l2_added56_rotation_vflip,r1:a581|r2:a472|h,H0,0,42,32,139,0.906,1.313,24,24,24,10,1,5,1,0,1,40,0,5,604.72,rawOk tiles=1217
2647,3,767.266,R1,Seed,r1_ab_159_above300_level_677_final,seed_Above300_level_632,r1:a677|seed:a632|h,H0,0,41,32,131,0.902,1.281,23,22,22,6,1,7,1,0,1,89,1,7,611.381,rawOk tiles=1183
2648,2,767.333,R2,Seed,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,seed_Above300_level_811,r2:a677|seed:a811|h,H0,0,45,28,126,0.947,1.607,24,23,23,11,1,5,1,0,1,87,1,5,633.48,rawOk tiles=1193
2649,3,767.445,R1,Seed,r1_ab_198_above300_level_757_final,seed_Above300_level_966,r1:a757|seed:a966|h,H0,0,41,32,150,0.910,1.281,25,23,23,8,1,6,16,0,1,83,1,6,593.14,rawOk tiles=1194
2650,3,767.47,R1,Seed,r1_ab_238_above300_level_858_final,seed_above300_level_883,r1:a858|seed:a883|h,H0,0,45,31,134,0.968,1.452,19,19,19,3,1,10,7,0,1,61,1,10,794.542,rawOk tiles=1351
2651,2,767.487,R2,Seed,r1_ab_165_above300_level_691_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added47_rotation_vflip,seed_Above300_level_599,r2:a691|seed:a599|h,H0,0,47,35,143,0.928,1.343,25,25,25,12,1,4,3,0,1,13,0,4,612.93,rawOk tiles=1526
2652,2,767.497,R2,Seed,r1_ab_221_above300_level_818_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_b3_added55_rotation_vflip,seed_Above300_level_588,r2:a818|seed:a588|h,H0,0,40,31,141,0.936,1.290,25,25,25,12,1,4,0,0,1,3,0,4,619.802,rawOk tiles=1161
2653,0,767.536,R2,R1,r1_ab_154_above300_level_665_final_take_refill_v2_p2_delta15_occ13_addcells_rewrite_v2_v2_t2_added50_rotation_vflip,r1_ab_261_above300_level_899_final,r1:a899|r2:a665|h,H0,0,52,33,161,0.964,1.576,24,24,24,9,1,5,4,0,1,45,0,5,694.821,rawOk tiles=1654
2654,0,767.55,R1,R2,r1_ab_264_above300_level_906_final,r1_ab_278_above300_level_955_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,r1:a906|r2:a955|h,H0,0,41,30,123,0.908,1.367,25,24,24,8,1,5,6,0,1,28,0,5,562.408,rawOk tiles=1117
2655,1,767.565,R1,R1,r1_ab_235_above300_level_852_final,r1_ab_136_above300_level_623_final,r1:a623|r1:a852|h,H0,0,47,30,136,0.951,1.567,23,22,22,11,1,6,12,0,1,33,0,6,674.362,rawOk tiles=1341
2656,3,767.742,R1,Seed,r1_ab_221_above300_level_818_final,seed_Above300_level_606,r1:a818|seed:a606|h,H0,0,45,29,126,0.913,1.552,23,23,23,12,1,5,0,0,1,105,1,5,624.854,rawOk tiles=1191
2657,3,767.779,R1,Seed,r1_ab_069_above300_level_526_final,seed_above300_level_883,r1:a526|seed:a883|h,H0,0,45,31,137,0.914,1.452,21,17,17,3,1,11,0,0,1,64,1,11,678.018,rawOk tiles=1275
2658,0,767.87,R2,R1,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,r1_ab_140_above300_level_635_final,r1:a635|r2:a877|h,H0,0,45,31,150,0.968,1.452,25,25,25,12,1,4,3,0,1,13,0,4,668.542,rawOk tiles=1351
2659,2,767.925,R2,Seed,r1_ab_200_above300_level_761_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added56_rotation_vflip,seed_Above300_level_632,r2:a761|seed:a632|h,H0,0,45,32,132,0.913,1.406,24,23,23,7,1,6,1,0,1,63,1,6,600.792,rawOk tiles=1314
2660,0,767.947,R2,R1,r1_ab_048_above300_level_491_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_r3_added93_rotation_vflip,r1_ab_063_above300_level_515_final,r1:a515|r2:a491|h,H0,0,54,35,172,0.926,1.543,27,23,23,10,1,5,19,0,1,159,1,5,557.886,rawOk tiles=1750
2661,2,768.066,R2,Seed,r1_ab_010_above300_level_417_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,seed_Above300_level_957,r2:a417|seed:a957|h,H0,0,43,30,125,0.905,1.433,26,24,24,13,1,4,9,0,1,86,1,4,535.912,rawOk tiles=1168
2662,3,768.101,R1,Seed,r1_ab_274_above300_level_949_final,seed_Above300_level_946,r1:a949|seed:a946|h,H0,0,47,36,183,0.902,1.306,26,23,23,12,1,5,10,0,1,125,1,5,548.565,rawOk tiles=1527
2663,2,768.143,Seed,R2,seed_Above300_level_491,r1_ab_080_above300_level_542_final_take_refill_v2_p2_delta11_occ5_addcells_rewrite_v2_v2_l2_added64_rotation_vflip,r2:a542|seed:a491|h,H0,0,48,33,144,0.912,1.455,23,22,22,6,1,7,23,0,1,3,0,7,631.679,rawOk tiles=1445
2664,1,768.156,R1,R1,r1_ab_264_above300_level_906_final,r1_ab_071_above300_level_528_final,r1:a528|r1:a906|h,H0,0,44,30,122,0.942,1.467,22,22,22,12,1,6,6,0,1,28,0,6,682.583,rawOk tiles=1244
2665,0,768.437,R2,R1,r1_ab_237_above300_level_857_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,r1_ab_254_above300_level_887_final,r1:a887|r2:a857|h,H0,0,42,28,120,0.904,1.500,26,25,25,14,1,3,2,0,1,117,1,3,538.483,rawOk tiles=1063
2666,3,768.44,R1,Seed,r1_ab_063_above300_level_515_final,seed_Above300_level_599,r1:a515|seed:a599|h,H0,0,56,35,162,0.944,1.600,21,21,21,11,1,7,3,0,1,32,0,7,734.842,rawOk tiles=1850
2667,3,768.445,Seed,R1,seed_above300_level_410,r1_ab_080_above300_level_542_final,r1:a542|seed:a410|h,H0,0,42,34,142,0.908,1.235,26,25,25,11,1,4,7,0,1,3,0,4,576.59,rawOk tiles=1296
2668,3,768.448,R1,Seed,r1_ab_279_above300_level_957_final,seed_above300_level_883,r1:a957|seed:a883|h,H0,0,45,31,142,0.946,1.452,21,21,21,6,1,8,2,0,1,69,1,8,727.513,rawOk tiles=1320
2669,2,768.506,R2,Seed,r1_ab_265_above300_level_907_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added66_rotation_vflip,seed_Above300_level_845,r2:a907|seed:a845|h,H0,0,47,30,137,0.910,1.567,21,20,20,8,1,8,5,0,1,95,1,8,670.352,rawOk tiles=1283
2670,0,768.558,R1,R2,r1_ab_245_above300_level_871_final,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,r1:a871|r2:a623|h,H0,0,44,29,125,0.906,1.517,22,21,21,9,1,7,2,0,1,115,1,7,623.299,rawOk tiles=1156
2671,2,768.613,R2,Seed,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,seed_Above300_level_515,r2:a948|seed:a515|h,H0,0,47,35,138,0.917,1.343,26,22,22,11,1,6,8,0,1,101,1,6,562.077,rawOk tiles=1508
2672,2,768.8,R2,Seed,r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip,seed_Above300_level_957,r2:a607|seed:a957|h,H0,0,42,32,127,0.906,1.313,25,23,23,13,1,5,8,0,1,88,1,5,556.714,rawOk tiles=1218
2673,2,768.802,R2,Seed,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,seed_Above300_level_542,r2:a948|seed:a542|h,H0,0,42,33,137,0.944,1.273,25,24,24,10,1,5,8,0,1,112,1,5,624.082,rawOk tiles=1308
2674,2,768.85,R2,Seed,r1_ab_071_above300_level_528_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_t3_added64_rotation_vflip,seed_Above300_level_677,r2:a528|seed:a677|h,H0,0,42,33,125,0.902,1.273,26,23,23,12,1,5,0,0,1,101,1,5,528.371,rawOk tiles=1250
