pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
shape_maskonly_accepted347_pack,219,ac46900fa5d274a4fb32ff876e6363cb,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_large_brickcellphone_20260615_223127.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_large_brickcellphone_20260615_223127.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_large_brickcellphone,maskonlyb06_01_large_brickcellphone_20260615_223127,38,49,110,986,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,220,4368a1da30273c84f85ace7ac7544b14,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_compact_pager_20260615_223128.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_compact_pager_20260615_223128.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_compact_pager,maskonlyb06_02_compact_pager_20260615_223128,34,26,56,590,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,221,49433cfa51b045e42a44a9282027234b,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_main_pager_20260615_223129.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_main_pager_20260615_223129.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_main_pager,maskonlyb06_02_main_pager_20260615_223129,38,30,104,752,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,222,872e40e1f8934144f81eb400a3013134,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_large_pager_20260615_223130.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_large_pager_20260615_223130.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_large_pager,maskonlyb06_02_large_pager_20260615_223130,42,34,111,956,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,223,54942a1d86f1ac24a950f583322afb25,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_compact_boombox_20260615_223131.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_compact_boombox_20260615_223131.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_compact_boombox,maskonlyb06_03_compact_boombox_20260615_223131,37,29,73,729,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,224,e672346766999404ea66c4bca7df6f0b,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_main_boombox_20260615_223133.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_main_boombox_20260615_223133.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_main_boombox,maskonlyb06_03_main_boombox_20260615_223133,42,34,150,1004,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,225,38b95c9293c242c4591e377f31bc797c,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_large_boombox_20260615_223135.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_large_boombox_20260615_223135.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_large_boombox,maskonlyb06_03_large_boombox_20260615_223135,44,38,143,1184,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,226,52b8d734713df2747b75ee19c9657886,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_compact_arcadecabinet_20260615_223136.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_compact_arcadecabinet_20260615_223136.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_compact_arcadecabinet,maskonlyb06_04_compact_arcadecabinet_20260615_223136,31,38,74,802,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,227,7dd9bb466b10a3f428efa8c86580283a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_main_arcadecabinet_20260615_223139.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_main_arcadecabinet_20260615_223139.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_main_arcadecabinet,maskonlyb06_04_main_arcadecabinet_20260615_223139,36,44,153,1074,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,228,69f77c72eade3364d9fc139dee76d7e5,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_large_arcadecabinet_20260615_223641.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_large_arcadecabinet_20260615_223641.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_large_arcadecabinet,maskonlyb06_04_large_arcadecabinet_20260615_223641,40,49,137,1262,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,229,631998c68a2019d40a88bddb987d4ab7,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_compact_dialphone_20260615_223642.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_compact_dialphone_20260615_223642.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_compact_dialphone,maskonlyb06_05_compact_dialphone_20260615_223642,36,29,61,693,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,230,1d291aa77ec95434bbc294b8947e10cf,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_main_dialphone_20260615_223643.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_main_dialphone_20260615_223643.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_main_dialphone,maskonlyb06_05_main_dialphone_20260615_223643,42,34,139,951,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,231,7801a567caf2a324d978716f409fcae7,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_large_dialphone_20260615_223645.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_large_dialphone_20260615_223645.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_large_dialphone,maskonlyb06_05_large_dialphone_20260615_223645,44,38,150,1131,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,232,349b3d77793496a46b4044013905cea4,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_compact_payphone_20260615_223645.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_compact_payphone_20260615_223645.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_compact_payphone,maskonlyb06_06_compact_payphone_20260615_223645,29,38,75,783,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,233,4017f0ebb21fdc842a95fc71ceea789d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_main_payphone_20260615_223647.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_main_payphone_20260615_223647.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_main_payphone,maskonlyb06_06_main_payphone_20260615_223647,34,44,149,1081,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,234,05ce087a0f84a6e4abc10c99a529954f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_large_payphone_20260615_223649.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_large_payphone_20260615_223649.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_large_payphone,maskonlyb06_06_large_payphone_20260615_223649,38,49,153,1270,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,235,7d19244968e5eef438305451f62d5e62,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_compact_virtualpetkeychain,maskonlyb06_08_compact_virtualpetkeychain_20260615_223650,29,38,58,589,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,236,381829532fa5b3340b076f7ee5db9211,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_main_virtualpetkeychain,maskonlyb06_08_main_virtualpetkeychain_20260615_223651,34,44,120,819,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,237,cdb8b2aa1d9bf394d979b3c1e85bb304,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_large_virtualpetkeychain,maskonlyb06_08_large_virtualpetkeychain_20260615_223652,38,49,117,1023,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,238,e46e4ef7d8b510547869f4103cb6e888,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_compact_ballmouse_20260615_223653.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_compact_ballmouse_20260615_223653.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_compact_ballmouse,maskonlyb06_09_compact_ballmouse_20260615_223653,34,29,52,506,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,239,dcbf8d0f95cb9534da719873924ffc04,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_main_ballmouse_20260615_223654.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_main_ballmouse_20260615_223654.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_main_ballmouse,maskonlyb06_09_main_ballmouse_20260615_223654,40,34,103,711,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,240,45f210d9da275304a96c5032d060ff72,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_large_ballmouse_20260615_223658.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_large_ballmouse_20260615_223658.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_large_ballmouse,maskonlyb06_09_large_ballmouse_20260615_223658,44,38,107,875,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,241,7a897895e01822c4ca7a8a3b855c5b4a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_compact_filmroll_20260615_223659.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_compact_filmroll_20260615_223659.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_compact_filmroll,maskonlyb06_10_compact_filmroll_20260615_223659,33,36,72,820,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,242,7b7d38218200b804e925009218ca7da8,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_main_filmroll_20260615_223701.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_main_filmroll_20260615_223701.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_main_filmroll,maskonlyb06_10_main_filmroll_20260615_223701,38,42,149,1105,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,243,f33da85f11d83074c98ddf4f87ccdbf6,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_large_filmroll_20260615_223703.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_large_filmroll_20260615_223703.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_large_filmroll,maskonlyb06_10_large_filmroll_20260615_223703,43,47,161,1410,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,244,2426dd410cb269f4fa7687bfdfeed353,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_compact_dragonhead_20260615_224643.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_compact_dragonhead_20260615_224643.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_01_compact_dragonhead,maskonlyb07_01_compact_dragonhead_20260615_224643,36,38,64,752,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,245,8a889fe4bf175224ea07bd64ea68451a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_main_dragonhead_20260615_224645.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_main_dragonhead_20260615_224645.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_01_main_dragonhead,maskonlyb07_01_main_dragonhead_20260615_224645,42,44,139,1012,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,246,8396b49c3bc76554a80adc2354bdf152,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_large_dragonhead_20260615_224646.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_01_large_dragonhead_20260615_224646.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_01_large_dragonhead,maskonlyb07_01_large_dragonhead_20260615_224646,44,49,147,1181,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,247,4de5936d0bac0e846a2d2155d82a3c63,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_compact_knighthelmet_20260615_224647.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_compact_knighthelmet_20260615_224647.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_compact_knighthelmet,maskonlyb07_02_compact_knighthelmet_20260615_224647,31,38,65,603,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,248,8626c7ff2dc0f19409a7a637c9558b9c,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_main_knighthelmet_20260615_224648.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_main_knighthelmet_20260615_224648.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_main_knighthelmet,maskonlyb07_02_main_knighthelmet_20260615_224648,36,44,120,827,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,249,809cc1b33bad00c4590d3b541a777609,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_large_knighthelmet_20260615_224649.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_large_knighthelmet_20260615_224649.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_large_knighthelmet,maskonlyb07_02_large_knighthelmet_20260615_224649,40,49,126,1049,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,250,4b4144f9fc1e7b6428dac041dfa91c81,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_compact_chessknight_20260615_224650.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_compact_chessknight_20260615_224650.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_03_compact_chessknight,maskonlyb07_03_compact_chessknight_20260615_224650,29,38,74,711,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,251,6f275a7bc6a1b994ea89fee06d00cb14,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_main_chessknight_20260615_224651.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_main_chessknight_20260615_224651.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_03_main_chessknight,maskonlyb07_03_main_chessknight_20260615_224651,34,44,148,976,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,252,59383b4836588b743966d82edfcafdb6,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_large_chessknight_20260615_224652.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_large_chessknight_20260615_224652.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_03_large_chessknight,maskonlyb07_03_large_chessknight_20260615_224652,38,49,149,1217,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,253,98363dffff5d61348a3eea45f42e8283,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_04_compact_d20die_20260615_224653.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_04_compact_d20die_20260615_224653.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_04_compact_d20die,maskonlyb07_04_compact_d20die_20260615_224653,36,36,78,798,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,254,a0417c0e2ac15624ab438dece1847099,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_04_main_d20die_20260615_224654.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_04_main_d20die_20260615_224654.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_04_main_d20die,maskonlyb07_04_main_d20die_20260615_224654,42,42,149,1096,0.96,974,r2_outer_strong_r2_a401,,shape,,
