pool,candidateIndex,guid,worktreeRoot,packPath,assetPath,levelId,assetName,width,height,chains,arrowCells,coverage,longestChain,spawnMaskGuid,inferredShapeKey,parseStatus
shape_maskonly347,210,0b392458dcddb404ea468aa7e94ebdee,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_18_large_teapot_20260615_191041.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_18_large_teapot,maskonlyb05_18_large_teapot_20260615_191041,44,38,104,840,0.502,17,608f0806c154fa14080ed5fd7c489284,maskonlyb05_18_large_teapot,ok
shape_maskonly347,211,d12a240350279e343a64c56332639e62,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_compact_watermelonslice_20260615_191041.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_compact_watermelonslice,maskonlyb05_19_compact_watermelonslice_20260615_191041,34,26,51,461,0.521,24,b4204a712be0d50469f1c29e2915b64f,maskonlyb05_19_compact_watermelonslice,ok
shape_maskonly347,212,23a7da03186b6724092d662cdd5ff870,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_main_watermelonslice_20260615_191042.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_main_watermelonslice,maskonlyb05_19_main_watermelonslice_20260615_191042,38,30,83,601,0.527,13,8f7942a280ad5154bb818623d4f44273,maskonlyb05_19_main_watermelonslice,ok
shape_maskonly347,213,b21aee2f86e682446ae8aa6852499cfc,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_19_large_watermelonslice_20260615_191043.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_19_large_watermelonslice,maskonlyb05_19_large_watermelonslice_20260615_191043,42,34,87,755,0.529,17,7b282907086959242bea03634ac7ed74,maskonlyb05_19_large_watermelonslice,ok
shape_maskonly347,214,050021c21d0bd1048a1ee2a7130d6582,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_compact_wrench_20260615_191044.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_compact_wrench,maskonlyb05_20_compact_wrench_20260615_191044,36,29,39,347,0.332,20,aeb8b6fb8785feb48aaf62efbae2bde8,maskonlyb05_20_compact_wrench,ok
shape_maskonly347,215,b874ad94151a08941a4098f9a4b5525e,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_main_wrench_20260615_191054.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_main_wrench,maskonlyb05_20_main_wrench_20260615_191054,42,34,66,474,0.332,13,1b1dfb9fe8eda084a8fd9b4e20045ad9,maskonlyb05_20_main_wrench,ok
shape_maskonly347,216,15ae6682b60da1b49a29368ce1ed598e,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_20_large_wrench_20260615_191106.asset,r2_outer_strong_005_r2_006_a401_maskonlyb05_20_large_wrench,maskonlyb05_20_large_wrench_20260615_191106,44,38,64,545,0.326,16,d2713d3936ae3104d9f01ab9dddcb6c6,maskonlyb05_20_large_wrench,ok
shape_maskonly347,217,c35e18b98f3721149b603c765dde06ec,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_compact_brickcellphone_20260615_223124.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_compact_brickcellphone,maskonlyb06_01_compact_brickcellphone_20260615_223124,29,38,63,582,0.528,24,b6b6a0383efdb284486145446520c3ba,maskonlyb06_01_compact_brickcellphone,ok
shape_maskonly347,218,f61077afc6c020d4e9f84b62ca47df7b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_main_brickcellphone_20260615_223126.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_main_brickcellphone,maskonlyb06_01_main_brickcellphone_20260615_223126,34,44,112,796,0.532,13,e4eb2f40825526246b910c3fb86f5982,maskonlyb06_01_main_brickcellphone,ok
shape_maskonly347,219,ac46900fa5d274a4fb32ff876e6363cb,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_01_large_brickcellphone_20260615_223127.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_01_large_brickcellphone,maskonlyb06_01_large_brickcellphone_20260615_223127,38,49,110,986,0.53,17,c84c2a6a3e4e73e4c9bc2395bcbbd7a6,maskonlyb06_01_large_brickcellphone,ok
shape_maskonly347,220,4368a1da30273c84f85ace7ac7544b14,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_compact_pager_20260615_223128.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_compact_pager,maskonlyb06_02_compact_pager_20260615_223128,34,26,56,590,0.667,24,85384a146e28e794ab3139b484ab36fc,maskonlyb06_02_compact_pager,ok
shape_maskonly347,221,49433cfa51b045e42a44a9282027234b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_main_pager_20260615_223129.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_main_pager,maskonlyb06_02_main_pager_20260615_223129,38,30,104,752,0.66,13,f944ce225238ccd4e8a4cab6fb86918f,maskonlyb06_02_main_pager,ok
shape_maskonly347,222,872e40e1f8934144f81eb400a3013134,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_02_large_pager_20260615_223130.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_large_pager,maskonlyb06_02_large_pager_20260615_223130,42,34,111,956,0.669,17,fa73b9418550c91468203e53b4668509,maskonlyb06_02_large_pager,ok
shape_maskonly347,223,54942a1d86f1ac24a950f583322afb25,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_compact_boombox_20260615_223131.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_compact_boombox,maskonlyb06_03_compact_boombox_20260615_223131,37,29,73,729,0.679,23,2778bca629e696e448d9547aff5148ff,maskonlyb06_03_compact_boombox,ok
shape_maskonly347,224,e672346766999404ea66c4bca7df6f0b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_main_boombox_20260615_223133.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_main_boombox,maskonlyb06_03_main_boombox_20260615_223133,42,34,150,1004,0.703,13,e63dfccca26989346a91b7b8344e42ff,maskonlyb06_03_main_boombox,ok
shape_maskonly347,225,38b95c9293c242c4591e377f31bc797c,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_03_large_boombox_20260615_223135.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_03_large_boombox,maskonlyb06_03_large_boombox_20260615_223135,44,38,143,1184,0.708,17,4660a7dd02e92b348a9885587b4c3179,maskonlyb06_03_large_boombox,ok
shape_maskonly347,226,52b8d734713df2747b75ee19c9657886,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_compact_arcadecabinet_20260615_223136.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_compact_arcadecabinet,maskonlyb06_04_compact_arcadecabinet_20260615_223136,31,38,74,802,0.681,24,fc79fc2c48ecf2347935756a5b7d67f6,maskonlyb06_04_compact_arcadecabinet,ok
shape_maskonly347,227,7dd9bb466b10a3f428efa8c86580283a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_main_arcadecabinet_20260615_223139.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_main_arcadecabinet,maskonlyb06_04_main_arcadecabinet_20260615_223139,36,44,153,1074,0.678,13,96565f50335f9044d8be9612beb19ad8,maskonlyb06_04_main_arcadecabinet,ok
shape_maskonly347,228,69f77c72eade3364d9fc139dee76d7e5,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_04_large_arcadecabinet_20260615_223641.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_large_arcadecabinet,maskonlyb06_04_large_arcadecabinet_20260615_223641,40,49,137,1262,0.644,17,17ec7bc6a1f35d344b6f9067e8bad921,maskonlyb06_04_large_arcadecabinet,ok
shape_maskonly347,229,631998c68a2019d40a88bddb987d4ab7,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_compact_dialphone_20260615_223642.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_compact_dialphone,maskonlyb06_05_compact_dialphone_20260615_223642,36,29,61,693,0.664,24,c2029b506c2132b45be6e80fd3f55a90,maskonlyb06_05_compact_dialphone,ok
shape_maskonly347,230,1d291aa77ec95434bbc294b8947e10cf,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_main_dialphone_20260615_223643.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_main_dialphone,maskonlyb06_05_main_dialphone_20260615_223643,42,34,139,951,0.666,13,8ee44b235bbc6924cbb5e247ab2a6d39,maskonlyb06_05_main_dialphone,ok
shape_maskonly347,231,7801a567caf2a324d978716f409fcae7,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_05_large_dialphone_20260615_223645.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_large_dialphone,maskonlyb06_05_large_dialphone_20260615_223645,44,38,150,1131,0.676,17,6ba8be4891a07a94985e92fa45ce92d8,maskonlyb06_05_large_dialphone,ok
shape_maskonly347,232,349b3d77793496a46b4044013905cea4,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_compact_payphone_20260615_223645.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_compact_payphone,maskonlyb06_06_compact_payphone_20260615_223645,29,38,75,783,0.711,24,6b7b4ef99b1677747ad1bdfd17921fc8,maskonlyb06_06_compact_payphone,ok
shape_maskonly347,233,4017f0ebb21fdc842a95fc71ceea789d,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_main_payphone_20260615_223647.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_main_payphone,maskonlyb06_06_main_payphone_20260615_223647,34,44,149,1081,0.723,13,e6210a2d6472a2543901be498d97c58c,maskonlyb06_06_main_payphone,ok
shape_maskonly347,234,05ce087a0f84a6e4abc10c99a529954f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_06_large_payphone_20260615_223649.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_large_payphone,maskonlyb06_06_large_payphone_20260615_223649,38,49,153,1270,0.682,17,e4c52c077cffbd74688180e692e29840,maskonlyb06_06_large_payphone,ok
shape_maskonly347,235,7d19244968e5eef438305451f62d5e62,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_compact_virtualpetkeychain_20260615_223650.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_compact_virtualpetkeychain,maskonlyb06_08_compact_virtualpetkeychain_20260615_223650,29,38,58,589,0.534,24,a2a061ecdf2baab4f927f0f160ef965f,maskonlyb06_08_compact_virtualpetkeychain,ok
shape_maskonly347,236,381829532fa5b3340b076f7ee5db9211,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_main_virtualpetkeychain_20260615_223651.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_main_virtualpetkeychain,maskonlyb06_08_main_virtualpetkeychain_20260615_223651,34,44,120,819,0.547,13,03f8c4ca376a1df47899a8d81fe9c72d,maskonlyb06_08_main_virtualpetkeychain,ok
shape_maskonly347,237,cdb8b2aa1d9bf394d979b3c1e85bb304,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_08_large_virtualpetkeychain_20260615_223652.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_large_virtualpetkeychain,maskonlyb06_08_large_virtualpetkeychain_20260615_223652,38,49,117,1023,0.549,17,013c50aa1d534b3459d671ed96106f65,maskonlyb06_08_large_virtualpetkeychain,ok
shape_maskonly347,238,e46e4ef7d8b510547869f4103cb6e888,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_compact_ballmouse_20260615_223653.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_compact_ballmouse,maskonlyb06_09_compact_ballmouse_20260615_223653,34,29,52,506,0.513,23,468db1953f7bf744cb8ea339bb8b498c,maskonlyb06_09_compact_ballmouse,ok
shape_maskonly347,239,dcbf8d0f95cb9534da719873924ffc04,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_main_ballmouse_20260615_223654.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_main_ballmouse,maskonlyb06_09_main_ballmouse_20260615_223654,40,34,103,711,0.523,13,b76aa872bbc76b94a89c41a26da3d325,maskonlyb06_09_main_ballmouse,ok
shape_maskonly347,240,45f210d9da275304a96c5032d060ff72,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_09_large_ballmouse_20260615_223658.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_09_large_ballmouse,maskonlyb06_09_large_ballmouse_20260615_223658,44,38,107,875,0.523,17,ac15a1f0d441b754a9d028f68a61703b,maskonlyb06_09_large_ballmouse,ok
shape_maskonly347,241,7a897895e01822c4ca7a8a3b855c5b4a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_compact_filmroll_20260615_223659.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_compact_filmroll,maskonlyb06_10_compact_filmroll_20260615_223659,33,36,72,820,0.69,24,7316f3e27fe1bae49af2763f4d38695a,maskonlyb06_10_compact_filmroll,ok
shape_maskonly347,242,7b7d38218200b804e925009218ca7da8,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_main_filmroll_20260615_223701.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_main_filmroll,maskonlyb06_10_main_filmroll_20260615_223701,38,42,149,1105,0.692,13,b30150d4d13265a4a807bd471ae2cb7a,maskonlyb06_10_main_filmroll,ok
shape_maskonly347,243,f33da85f11d83074c98ddf4f87ccdbf6,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb06_10_large_filmroll_20260615_223703.asset,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_large_filmroll,maskonlyb06_10_large_filmroll_20260615_223703,43,47,161,1410,0.698,17,b383761d5e7325945b61c1b671b83a76,maskonlyb06_10_large_filmroll,ok
