"pool","order","bucket","type","score","levelId","width","height","chains","coverage","outer1","openers","avgChoices","unlockBursts","dependencyBlocks","family","qualityFlags","sourcePackTags","assetPath"
"normal_campaign500","370","hard","lock","148.5","direct_polish_clean_02_direct_polish_normal_rect_lock_buckle_g0_v01","21","39","130","0.977","0.974","21","13.09","23","506","direct_polish:lock_buckle:g0","ok","direct_polish_clean_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_02_direct_polish_normal_rect_lock_buckle_g0_v01.asset"
"normal_campaign500","371","hard","lock","148","direct_normal_136_direct_normal_rect_core_burst_g1_v14","23","41","126","0.982","0.984","17","9.56","24","533","direct_normal:core_burst:g1","ok","direct_normal_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_136_direct_normal_rect_core_burst_g1_v14.asset"
"normal_campaign500","372","hard","lock","146.4","direct_polish_clean_11_direct_polish_normal_rect_lock_buckle_g1_v02","23","40","146","0.977","0.984","27","12.73","30","719","direct_polish:lock_buckle:g1","ok","direct_polish_clean_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_11_direct_polish_normal_rect_lock_buckle_g1_v02.asset"
"normal_campaign500","373","hard","lock","146.3","direct_polish_clean_04_direct_polish_normal_rect_core_burst_g0_v01","23","39","143","0.972","0.967","19","11.84","33","723","direct_polish:core_burst:g0","ok","direct_polish_clean_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_04_direct_polish_normal_rect_core_burst_g0_v01.asset"
"normal_campaign500","374","hard","section","146.2","direct_polish_clean_24_direct_polish_normal_rect_stair_push_g2_v03","21","41","139","0.974","0.983","27","12.78","34","543","direct_polish:stair_push:g2","ok","direct_polish_clean_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_24_direct_polish_normal_rect_stair_push_g2_v03.asset"
"normal_campaign500","375","hard","dense","145.1","r2_outer_strong_133_r2_242_a869","29","39","122","0.966","0.924","18","6.3","22","578","r2:242","weak-outer","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_133_r2_242_a869.asset"
"normal_campaign500","376","hard","section","144.9","direct_polish_clean_06_direct_polish_normal_rect_stair_push_g0_v01","21","39","133","0.98","0.983","22","13.05","24","537","direct_polish:stair_push:g0","ok","direct_polish_clean_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_06_direct_polish_normal_rect_stair_push_g0_v01.asset"
"normal_campaign500","377","hard","dense","141.7","r1_outer_strong_119_r1_217_a808","31","42","135","0.975","0.986","10","4.68","32","825","r1:217","ok","r1_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_119_r1_217_a808.asset"
"normal_campaign500","378","hard","maze","141.5","composite_play_cand_036_composite_portrait150_012_composite_greedy_ab_01_hflip_keep_edge120","31","44","130","0.957","0.993","21","7.55","28","486","asset:composite_play_cand_036_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_036_composite_portrait150_012_composite_greedy_ab_01_hflip_keep_edge120.asset"
"normal_campaign500","379","hard","maze","141.4","composite_play_cand_008_composite_portrait150_012_composite_greedy_ab_01_identity_keep_edge120","31","44","130","0.957","0.993","21","7.23","27","488","asset:composite_play_cand_008_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_008_composite_portrait150_012_composite_greedy_ab_01_identity_keep_edge120.asset"
"normal_campaign500","380","hard","maze","141.2","composite_play_cand_089_composite_portrait150_012_composite_greedy_ab_01_rot180_keep_edge120","31","44","130","0.957","0.993","21","7.84","26","486","asset:composite_play_cand_089_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_089_composite_portrait150_012_composite_greedy_ab_01_rot180_keep_edge120.asset"
"normal_campaign500","381","hard","maze","141.1","composite_play_cand_063_composite_portrait150_012_composite_greedy_ab_01_vflip_keep_edge120","31","44","130","0.957","0.993","21","7.85","25","486","asset:composite_play_cand_063_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_063_composite_portrait150_012_composite_greedy_ab_01_vflip_keep_edge120.asset"
"normal_campaign500","382","hard","maze","140.7","r2_outer_strong_099_r2_194_a753","35","39","123","0.971","0.986","12","4.67","25","686","r2:194","ok","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_099_r2_194_a753.asset"
"normal_campaign500","383","hard","dense","139.4","composite_play_cand_102_composite_portrait150_082_composite_greedy_ab_08_rot180_keep_edge120","29","41","126","0.96","0.993","16","5.99","25","568","asset:composite_play_cand_102_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_102_composite_portrait150_082_composite_greedy_ab_08_rot180_keep_edge120.asset"
"normal_campaign500","384","hard","dense","139.4","r2_outer_strong_116_r2_217_a808","31","45","158","0.976","0.993","15","4.98","35","1031","r2:217","ok","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_116_r2_217_a808.asset"
"normal_campaign500","385","hard","dense","139.2","r1_ab_008_above300_level_409_final","35","34","138","0.974","0.948","14","6.1","28","652","seed:409","ok","r1_formal_candidate_ab_final_pack","Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_008_above300_level_409_final.asset"
"normal_campaign500","386","hard","dense","139.1","composite_play_cand_076_composite_portrait150_082_composite_greedy_ab_08_vflip_keep_edge120","29","41","126","0.96","0.993","16","6.02","25","568","asset:composite_play_cand_076_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_076_composite_portrait150_082_composite_greedy_ab_08_vflip_keep_edge120.asset"
"normal_campaign500","387","hard","lock","136.7","composite_play_cand_078_composite_portrait150_097_composite_greedy_ab_10_vflip_keep_edge120","29","40","134","0.939","1","19","6.59","27","639","asset:composite_play_cand_078_composit","low-coverage","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_078_composite_portrait150_097_composite_greedy_ab_10_vflip_keep_edge120.asset"
"normal_campaign500","388","hard","dense","136.7","composite_play_cand_085_composite_portrait150_003_composite_greedy_ab_00_rot180_keep_edge120","30","44","136","0.972","1","16","8.17","32","550","asset:composite_play_cand_085_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_085_composite_portrait150_003_composite_greedy_ab_00_rot180_keep_edge120.asset"
"normal_campaign500","389","hard","sweep","135.8","composite_play_cand_061_composite_portrait150_007_composite_greedy_ab_00_vflip_keep_edge120","30","42","135","0.969","0.986","16","9.56","25","516","asset:composite_play_cand_061_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_061_composite_portrait150_007_composite_greedy_ab_00_vflip_keep_edge120.asset"
"normal_campaign500","390","hard","section","135.8","r2_outer_strong_155_r2_277_a954","35","39","131","0.982","0.986","18","7.5","27","621","r2:277","ok","r2_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_155_r2_277_a954.asset"
"normal_campaign500","391","hard","dense","135.7","composite_play_cand_136_composite_portrait150_010_composite_greedy_ab_01_hflip_keep_edge120","32","46","151","0.957","0.974","18","6.77","34","631","asset:composite_play_cand_136_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_136_composite_portrait150_010_composite_greedy_ab_01_hflip_keep_edge120.asset"
"normal_campaign500","392","hard","sweep","135.7","composite_play_cand_087_composite_portrait150_007_composite_greedy_ab_00_rot180_keep_edge120","30","42","135","0.969","0.986","16","9.55","26","516","asset:composite_play_cand_087_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_087_composite_portrait150_007_composite_greedy_ab_00_rot180_keep_edge120.asset"
"normal_campaign500","393","hard","dense","135.7","composite_play_cand_058_composite_portrait150_003_composite_greedy_ab_00_vflip_keep_edge120","30","44","136","0.971","0.993","15","7.7","30","557","asset:composite_play_cand_058_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_058_composite_portrait150_003_composite_greedy_ab_00_vflip_keep_edge120.asset"
"normal_campaign500","394","hard","lock","135.4","composite_play_cand_104_composite_portrait150_097_composite_greedy_ab_10_rot180_keep_edge120","29","40","134","0.939","1","19","6.57","28","639","asset:composite_play_cand_104_composit","low-coverage","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_104_composite_portrait150_097_composite_greedy_ab_10_rot180_keep_edge120.asset"
"normal_campaign500","395","hard","dense","134.8","composite_play_cand_031_composite_portrait150_003_composite_greedy_ab_00_hflip_keep_edge120","30","44","136","0.972","1","16","7.99","33","550","asset:composite_play_cand_031_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_031_composite_portrait150_003_composite_greedy_ab_00_hflip_keep_edge120.asset"
"normal_campaign500","396","hard","dense","134.8","composite_play_cand_022_composite_portrait150_082_composite_greedy_ab_08_identity_keep_edge120","29","41","126","0.96","0.993","16","5.98","26","568","asset:composite_play_cand_022_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_022_composite_portrait150_082_composite_greedy_ab_08_identity_keep_edge120.asset"
"normal_campaign500","397","hard","dense","134.7","composite_play_cand_003_composite_portrait150_003_composite_greedy_ab_00_identity_keep_edge120","30","44","136","0.971","0.993","15","7.23","33","552","asset:composite_play_cand_003_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_003_composite_portrait150_003_composite_greedy_ab_00_identity_keep_edge120.asset"
"normal_campaign500","398","hard","maze","134.5","direct_polish_hard_09_direct_polish_hard_rect_maze_long_chain_g4_v01","26","40","167","0.98","0.984","31","13.14","28","758","direct_polish:maze_long_chain:g4","too-open","direct_polish_hard_candidates","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_09_direct_polish_hard_rect_maze_long_chain_g4_v01.asset"
"normal_campaign500","399","hard","dense","133.9","composite_play_cand_009_composite_portrait150_014_composite_greedy_ab_01_identity_keep_edge120","30","45","137","0.979","1","17","7.32","27","543","asset:composite_play_cand_009_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_009_composite_portrait150_014_composite_greedy_ab_01_identity_keep_edge120.asset"
"normal_campaign500","400","hard","dense","133.3","composite_play_cand_050_composite_portrait150_082_composite_greedy_ab_08_hflip_keep_edge120","29","41","126","0.96","0.993","16","5.88","25","568","asset:composite_play_cand_050_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|composite_seed_variants_ab_playability_curated100|composite_seed_variants_ab_playability_curated85|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_050_composite_portrait150_082_composite_greedy_ab_08_hflip_keep_edge120.asset"
"normal_campaign500","401","hard","dense","133.2","composite_play_cand_037_composite_portrait150_014_composite_greedy_ab_01_hflip_keep_edge120","30","45","137","0.979","1","17","7.55","27","543","asset:composite_play_cand_037_composit","ok","composite_seed_variants_ab_playability_final150|composite_seed_variants_ab_playability_balanced120|r3_outer_strong_final_pack","Assets/ArrowMagic/SOData/Levels/Generated/CompositeSeedVariantsABPlayabilityCandidates300/composite_play_cand_037_composite_portrait150_014_composite_greedy_ab_01_hflip_keep_edge120.asset"
