packLabel,packPath,indexInPack,campaignOrder,status,leakScore,hardeningBudget,flags,recommendedOperators,levelId,assetPath,bucket,type,relativeDifficulty,slotRole,width,height,chains,arrowTiles,blockTiles,boardFill,playableFill,avgChainLength,maxChainLength,greedySolved,greedySteps,tuningDifficultyScore,initialClearableChains,openingChoices,openingGoodMoves,openingGoodMoveRatio,avgChoices,maxChoices,earlyAvgChoices,earlyMaxChoices,bottleneckRatio,forcedMoveRatio,avgClearPerMove,avgNewUnlocksPerMove,largestUnlockBurst,choiceWaveStdDev,averageStepsToNextUnlock,dependencyDepthProxy,directOuterExits,directClearableOuterExits,directOuterExitRatio,directClearableOuterExitRatio,longRayOuterExits,edgeShortChains,edgeShortDirectOuterExits,boundaryStraightOuterExits,earlyEntropyClass,entropyCurve,details
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,285,285,LowLeak,307,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,hole_topup_025_topup_std_24x28_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_025_topup_std_24x28_maze.asset,normal,hole_rescue,Mechanic,HoleRescue,24,28,62,587,72,0.874,0.978,9.468,22,True,62,744,12,12,6,0.5,9.532,17,13.8,17,0.371,0.016,9.468,0.806,4,3.577,1.78,1.78,12,12,0.194,0.194,0,0,0,1,front_loaded_flat,12>14>13>12>13>13>12>15>17>17>16>15>14>13>12>12>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,286,286,LowLeak,350,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices,direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_39_direct_normal_topup_rect_quasi_symmetry_g10_v05.asset,normal,section,Normal,Normal,22,38,107,823,0,0.984,0.984,7.692,13,True,107,1004,17,17,5,0.294,7.299,17,13.4,17,0.327,0.037,7.692,0.841,4,3.276,1.833,1.833,17,17,0.159,0.159,0,1,1,4,front_loaded_flat,17>16>15>14>13>12>13>12>11>11>10>10>9>10>9>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,287,287,MediumLeak,594,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_35_direct_advanced_veryhard_rect_core_burst_g0_v05.asset,extreme,lock,RelativeExtreme,Peak,27,50,214,1313,0,0.973,0.973,6.136,10,True,214,1537,25,25,13,0.52,16.136,29,24.8,27,0.271,0.005,6.136,0.883,5,6.555,1.751,1.751,25,25,0.117,0.117,0,0,0,2,front_loaded_flat,25>24>24>23>27>27>26>25>24>23>22>25>25>25>26>25>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,288,288,MediumLeak,548,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_main_knighthelmet,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L288_knighthelmet_main.asset,normal,shape_ocean,Novelty,Shape,36,44,120,827,0,0.522,0.522,6.892,13,True,120,972,25,25,8,0.32,13.608,25,22.3,25,0.367,0.033,6.892,0.792,3,5.265,1.632,1.632,25,25,0.208,0.208,25,0,0,0,front_loaded_flat,25>24>24>24>23>22>21>21>20>19>19>20>19>18>18>17>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,289,289,LowLeak,339,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_38_direct_normal_rect_stair_push_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_38_direct_normal_rect_stair_push_g3_v04.asset,normal,section,Hard,Pressure,21,40,115,820,0,0.976,0.976,7.13,13,True,115,1016,16,16,9,0.563,7.739,16,12.9,16,0.383,0.026,7.13,0.861,4,3.482,1.737,1.737,16,16,0.139,0.139,0,0,0,0,front_loaded_flat,16>15>14>13>12>11>12>12>12>12>12>11>11>12>12>11>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,290,290,LowLeak,411,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_82_direct_normal_rect_section_unlock_g2_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_82_direct_normal_rect_section_unlock_g2_v09.asset,normal,section,Recovery,Recovery,22,39,114,839,0,0.978,0.978,7.36,13,True,114,1023,17,17,8,0.471,12,17,16.3,17,0.298,0.009,7.36,0.851,4,3.387,1.66,1.66,17,17,0.149,0.149,0,0,0,2,front_loaded_flat,17>16>16>15>15>17>16>17>17>17>17>17>17>17>16>15>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,291,291,MediumLeak,483,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|edge_merge_short_chains|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_43_direct_normal_topup_rect_dense_weave_g11_v06.asset,normal,dense,Recovery,Recovery,21,37,106,765,0,0.985,0.985,7.217,13,True,106,915,21,21,7,0.333,9.736,22,20.3,22,0.358,0.009,7.217,0.802,5,5.701,1.647,1.647,21,21,0.198,0.198,0,4,3,3,front_loaded_flat,21>21>22>21>20>20>20>20>19>19>18>17>16>17>16>15>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,292,292,Ok,76,0,BoundaryLeak|DirectEscapeLeak|WeakDependency,redirect_outer_heads|inject_region_gate,hole_candidate_028_std_24x26_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_028_std_24x26_section.asset,normal,hole_rescue,Mechanic,HoleRescue,24,26,60,539,72,0.864,0.976,8.983,20,True,60,796,6,6,2,0.333,7.65,11,6.8,10,0.467,0.017,8.983,0.9,4,2.435,1.889,1.889,6,6,0.1,0.1,0,1,0,0,wide_open,6>6>6>5>4>7>6>8>10>10>9>9>9>10>9>8>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,293,293,MediumLeak,501,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_large_potionbottle,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L293_potionbottle_large.asset,normal,shape_landmark,Novelty,Shape,36,47,118,1015,0,0.6,0.6,8.602,17,True,118,1185,20,20,11,0.55,15.508,21,18.4,20,0.373,0.008,8.602,0.831,4,4.317,1.745,1.745,20,20,0.169,0.169,19,0,0,0,front_loaded_flat,20>19>19>18>18>18>17>17>19>19>18>18>20>20>19>19>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,294,294,LowLeak,342,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_155_direct_normal_rect_sweep_g3_v16,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_155_direct_normal_rect_sweep_g3_v16.asset,normal,sweep,Recovery,Recovery,23,36,110,814,0,0.983,0.983,7.4,13,True,110,999,16,16,6,0.375,9.118,16,13,16,0.327,0.018,7.4,0.855,3,2.769,1.574,1.574,16,16,0.145,0.145,0,0,0,1,front_loaded_flat,16>16>15>14>13>12>12>11>11>10>10>10>9>9>9>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,295,295,LowLeak,294,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices,direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_53_direct_normal_topup_rect_dual_zone_g6_v07.asset,normal,section,Normal,Normal,22,37,105,805,0,0.989,0.989,7.667,13,True,105,1002,15,15,5,0.333,6.933,15,11,15,0.248,0.029,7.667,0.857,4,2.816,1.889,1.889,15,15,0.143,0.143,0,0,0,3,front_loaded_flat,15>14>13>12>11>10>10>9>8>8>9>8>9>8>7>7>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,296,296,LowLeak,278,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_02_direct_polish_hard_pure_rect_core_burst_g10_v08.asset,hard,lock,Hard,Pressure,23,44,163,997,0,0.985,0.985,6.117,10,True,163,1299,13,13,7,0.538,7.926,14,11.7,13,0.233,0.018,6.117,0.92,6,2.701,1.693,1.693,13,13,0.08,0.08,0,0,0,1,front_loaded_flat,13>13>13>13>12>11>11>10>10>11>10>9>8>9>10>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,297,297,LowLeak,360,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_128_direct_normal_rect_stair_push_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_128_direct_normal_rect_stair_push_g0_v13.asset,normal,section,Normal,Normal,22,38,114,814,0,0.974,0.974,7.14,13,True,114,1011,16,16,10,0.625,8.974,16,13.6,16,0.246,0.009,7.14,0.86,4,2.611,1.816,1.816,16,16,0.14,0.14,0,0,0,0,front_loaded_flat,16>15>14>14>14>13>12>13>12>13>12>11>10>9>10>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,298,298,LowLeak,410,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_main_rocketvarianta,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L298_rocketvarianta_main.asset,shape,shape_magic,Novelty,Shape,34,44,123,832,0,0.556,0.556,6.764,13,True,123,1019,18,18,8,0.444,10.789,21,18.8,21,0.333,0.008,6.764,0.854,5,5.953,1.686,1.686,18,18,0.146,0.146,18,0,0,0,front_loaded_flat,18>18>18>17>21>20>19>19>19>19>20>20>19>18>20>20>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,299,299,MediumLeak,487,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_138_direct_diff_veryhard_room_gate_double_room_lock_g4_v05.asset,extreme,lock,RelativeExtreme,Peak,29,46,178,1315,0,0.986,0.986,7.388,13,True,178,1511,24,24,11,0.458,8.067,24,22.4,24,0.326,0.011,7.388,0.865,5,4.39,1.604,1.604,24,24,0.135,0.135,0,1,0,1,front_loaded_flat,24>24>24>24>23>23>22>21>20>19>19>18>17>16>15>14>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,300,300,LowLeak,365,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion,redirect_outer_heads|gate_opening_choices,direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_110_direct_normal_rect_maze_long_chain_g4_v11.asset,normal,maze,Recovery,Recovery,20,41,110,806,0,0.983,0.983,7.327,13,True,110,984,19,19,6,0.316,8.691,19,16.7,19,0.3,0.018,7.327,0.827,4,4.125,2.066,2.066,19,19,0.173,0.173,0,1,1,1,front_loaded_flat,19>18>17>16>15>17>17>16>15>17>16>15>14>14>13>12>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,301,301,Ok,26,0,WeakDependency,inject_region_gate,hole_highchain_extra_012_hc2_28x30_lock_a,Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_012_hc2_28x30_lock_a.asset,normal,hole_rescue,Mechanic,HoleRescue,28,30,82,752,72,0.895,0.979,9.171,19,True,82,1347,3,3,2,0.667,7.793,13,6.2,7,0.317,0.012,9.171,0.963,9,2.57,1.62,1.62,3,3,0.037,0.037,0,3,0,0,wide_open,3>6>7>7>6>7>7>7>6>6>6>6>5>5>7>7>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,302,302,LowLeak,315,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion,redirect_outer_heads|gate_opening_choices,direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07.asset,normal,dense,Normal,Normal,20,39,102,773,0,0.991,0.991,7.578,13,True,102,951,16,16,7,0.438,7.137,16,13.3,16,0.333,0.029,7.578,0.843,5,3.543,1.674,1.674,16,16,0.157,0.157,0,1,1,2,front_loaded_flat,16>15>14>14>14>13>13>12>11>11>10>12>11>13>13>12>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,303,303,LowLeak,408,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb06_08_main_virtualpetkeychain,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L303_virtualpetkeychain_main.asset,shape,shape_landmark,Novelty,Shape,34,44,120,819,0,0.547,0.547,6.825,13,True,120,1003,19,19,7,0.368,10.358,19,18.1,19,0.317,0.008,6.825,0.842,5,5.104,1.911,1.911,19,19,0.158,0.158,19,0,0,0,front_loaded_flat,19>18>19>18>18>18>18>18>18>17>18>18>18>17>17>16>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,304,304,MediumLeak,506,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_138_direct_normal_rect_stair_push_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset,hard,section,Normal,Normal,23,40,122,906,0,0.985,0.985,7.426,13,True,122,1058,25,25,11,0.44,9.328,25,22,25,0.336,0.008,7.426,0.795,3,5.195,1.814,1.814,25,25,0.205,0.205,0,2,0,2,front_loaded_flat,25>24>23>22>21>21>22>21>21>20>19>18>18>17>17>16>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,305,305,LowLeak,397,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03.asset,very_hard,lock,Hard,Pressure,25,44,181,1078,0,0.98,0.98,5.956,10,True,181,1337,17,17,9,0.529,9.818,17,14.9,17,0.287,0.006,5.956,0.906,4,3.322,1.549,1.549,17,17,0.094,0.094,0,1,1,3,front_loaded_flat,17>16>16>15>14>15>14>14>14>14>13>12>11>11>11>10>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,306,306,LowLeak,277,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion,redirect_outer_heads|gate_opening_choices,direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06.asset,normal,maze,Recovery,Recovery,22,41,117,889,0,0.986,0.986,7.598,13,True,117,1093,15,15,7,0.467,5.641,15,12.4,15,0.376,0.017,7.598,0.872,4,3.109,1.588,1.588,15,15,0.128,0.128,0,0,0,1,front_loaded_flat,15>15>15>14>13>12>11>10>10>9>11>11>11>10>10>10>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,307,307,LowLeak,319,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb05_13_large_pear,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L307_pear_large.asset,normal,shape_ocean,Novelty,Shape,36,47,121,982,0,0.58,0.58,8.116,17,True,121,1194,15,15,5,0.333,9.496,15,13.2,15,0.421,0.008,8.116,0.876,4,2.991,1.689,1.689,15,15,0.124,0.124,15,0,0,0,front_loaded_flat,15>14>15>14>13>12>12>12>11>14>14>14>13>12>12>11>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,308,308,LowLeak,318,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05.asset,normal,section,Normal,Normal,21,37,106,767,0,0.987,0.987,7.236,13,True,106,994,12,12,8,0.667,9.038,16,12.5,16,0.368,0.028,7.236,0.887,3,3.37,1.67,1.67,12,12,0.113,0.113,0,0,0,1,front_loaded_flat,12>11>12>11>11>11>13>13>15>16>16>16>15>14>15>14>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,309,309,MediumLeak,544,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06.asset,very_hard,lock,Hard,Pressure,24,51,200,1201,0,0.981,0.981,6.005,10,True,200,1442,21,21,10,0.476,15.385,22,21,22,0.33,0.005,6.005,0.895,5,5.223,1.67,1.67,21,21,0.105,0.105,0,1,1,4,front_loaded_flat,21>22>22>22>22>21>21>20>20>19>19>20>19>20>20>19>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,310,310,LowLeak,367,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion,redirect_outer_heads|gate_opening_choices,direct_normal_58_direct_normal_rect_stair_push_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_58_direct_normal_rect_stair_push_g5_v06.asset,normal,section,Normal,Normal,23,37,111,838,0,0.985,0.985,7.55,13,True,111,1006,19,19,9,0.474,6.874,19,16.5,19,0.315,0.018,7.55,0.829,4,4.061,1.717,1.717,19,19,0.171,0.171,0,3,1,1,front_loaded_flat,19>18>17>16>17>17>16>16>15>14>13>13>12>12>11>10>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,311,311,LowLeak,375,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08.asset,normal,maze,Normal,Normal,21,35,103,728,0,0.99,0.99,7.068,13,True,103,907,16,16,10,0.625,8.709,16,12.9,16,0.398,0.039,7.068,0.845,4,4.251,1.667,1.667,16,16,0.155,0.155,0,1,0,2,front_loaded_flat,16>15>14>13>12>12>11>12>12>12>11>10>9>9>10>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,312,312,MediumLeak,463,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency|TooManyGoodOpeners,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_pure_topup_09_22_direct_polish_hard_pure_rect_outer_shell_g9_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_22_direct_polish_hard_pure_rect_outer_shell_g9_v07.asset,hard,lock,Hard,Pressure,22,39,134,837,0,0.976,0.976,6.246,10,True,134,1022,20,20,13,0.65,9.343,21,17.5,21,0.201,0.015,6.246,0.851,5,3.712,1.702,1.702,20,20,0.149,0.149,0,0,0,2,front_loaded_flat,20>21>20>19>18>17>16>15>15>14>13>12>13>15>14>14>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,313,313,MediumLeak,477,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,r2_outer_strong_005_r2_006_a401_maskonlyb02_02_main_apple,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L313_apple_main.asset,normal,shape_music,Novelty,Shape,34,38,121,857,0,0.663,0.663,7.083,13,True,121,1014,24,24,12,0.5,8.306,24,21.9,24,0.322,0.025,7.083,0.802,4,5.269,1.887,1.887,24,24,0.198,0.198,24,0,0,0,front_loaded_flat,24>24>24>24>23>22>21>20>19>18>17>18>17>16>15>14>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,314,314,LowLeak,426,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_101_direct_normal_rect_outer_shell_g4_v11,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_101_direct_normal_rect_outer_shell_g4_v11.asset,normal,dense,Normal,Normal,22,41,112,887,0,0.983,0.983,7.92,13,True,112,1048,22,22,11,0.5,7.911,22,18.4,22,0.366,0.018,7.92,0.804,4,4.521,1.978,1.978,22,22,0.196,0.196,0,0,0,0,front_loaded_flat,22>21>20>19>19>18>17>16>16>16>15>14>13>13>12>14>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,315,315,LowLeak,354,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10.asset,normal,sweep,Recovery,Recovery,22,41,116,887,0,0.983,0.983,7.647,13,True,116,1073,17,17,7,0.412,8.534,17,14.1,17,0.388,0.009,7.647,0.853,4,2.781,1.636,1.636,17,17,0.147,0.147,0,0,0,1,front_loaded_flat,17>16>15>14>14>13>14>13>12>13>13>12>11>10>9>9>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,316,316,MediumLeak,531,4,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|BoundaryStraightLeak|ChoiceExplosion|WeakDependency,redirect_outer_heads|wrap_boundary_straights|gate_opening_choices|inject_region_gate,direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03.asset,extreme,section,RelativeExtreme,Peak,28,51,233,1405,0,0.984,0.984,6.03,10,True,233,1634,26,26,12,0.462,11.124,26,22.1,26,0.369,0.004,6.03,0.888,4,4.328,1.652,1.652,26,26,0.112,0.112,0,1,0,4,front_loaded_flat,26>25>24>23>23>22>21>20>19>18>18>18>17>17>18>18>...,
final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500FinalPack.asset,317,317,LowLeak,353,3,BoundaryLeak|DirectEscapeLeak|OuterExitHeavy|ChoiceExplosion|WeakDependency,redirect_outer_heads|gate_opening_choices|inject_region_gate,hole_candidate_053_std_28x28_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_053_std_28x28_maze.asset,normal,hole_rescue,Mechanic,HoleRescue,28,28,65,694,72,0.885,0.975,10.677,22,True,65,843,13,13,6,0.462,12.538,19,15.6,17,0.277,0.015,10.677,0.8,4,4.095,1.635,1.635,13,13,0.2,0.2,0,1,0,0,front_loaded_flat,13>14>15>16>16>17>16>16>16>17>17>16>16>19>19>18>...,
