"order","section10","category","templateDifficultyCode","difficultyLabel","difficultyTag","difficultyNameZh","stageDifficultyHint","templateExperienceRole","rhythmBucket","rhythmExperienceRole","targetChains","targetChainsMin","targetChainsMax","baseChain","projectedChain","canvasAdjustedChain","longChainCanvasBonus","isLongChain","projectedArrow","projectedArea","chainDeltaVsBase","chainDeltaVsInitial","projectionReason","linkedOrder","sourcePool","productionLane","chainLanguage","projectedAsset","originalTemplateAsset","sourceV11CopiedAssetPath","shapeId","shapeNameZh","isShapeSlot","isHoleSlot","finalizationVersion","difficultyCodePolicy","resourceReplacementStatus","finalReviewNote"
"248","25","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","102","92","112","68","68","68","0","False","637","660","0","-34","keep_current","","Campaign500_HardGateUntil0910","PeelLight","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w4pl/c5nep_w4pl_09_nutation_peel_rect_s41_o402_v00_peellight_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_07_direct_normal_rect_dual_zone_g0_v01.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L248_direct_normal_07_direct_normal_rect_dual_zone_g0_v.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"249","25","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Hard","Pressure","137","123","151","50","137","137","0","False","840","861","87","0","v11_review_donor_revert","33","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_20_direct_polish_normal_rect_lock_buckle_g2_v03.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L249_direct_polish_clean_20_direct_polish_normal_rect_l.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"250","25","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","107","96","118","65","65","65","0","False","648","660","0","-42","keep_current","","Campaign500_HardGateUntil0910","NeutralMixed","mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_18_nutation_mixed_neutral_v1_rect_s47_o464_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_134_direct_normal_rect_dense_weave_g1_v14.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L250_direct_normal_134_direct_normal_rect_dense_weave_g.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"251","26","hole","1","??1","Normal1","普通/恢复","Mechanic","HoleRescue","HoleRescue","HoleRescue","59","53","65","59","59","59","0","False","590","672","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_047_std_28x24_shell.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_047_std_28x24_shell.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L251_hole_candidate_047_std_28x24_shell.asset","","","0","1","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"252","26","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Hard","Pressure","147","132","162","56","56","59","3","True","624","660","0","-91","keep_current","","NutationLongChainStrict60Front300","maze_long_chain","rail_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_02_nutation_longchain_rail_v1_rect_c80hf3_01_d1_lock_rail.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_06_direct_polish_hard_pure_rect_core_burst_g14_v06.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L252_direct_pure_topup_09_06_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"253","26","shape","2","??2","Hard2","困难","Novelty","Shape","Shape","Shape","117","105","129","108","108","108","0","False","823","1444","0","-9","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_70_L253_gear_dense.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L253_gear_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L253_r2_outer_strong_005_r2_006_a401_maskonlyb04_12_mai.asset","gear","齿轮","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"254","26","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","101","91","111","70","70","70","0","False","699","713","0","-31","keep_current","","Campaign500_HardGateUntil0910","Campaign500_HardGateUntil0910","strict_hard_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_09_nutation_strict_mixed_hard_v1_rect_s16_o152_v02_strictmixedhard_strict_hard_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_38_direct_normal_topup_rect_stair_push_g10_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L254_direct_normal_topup_38_direct_normal_topup_rect_st.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"255","26","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","110","99","121","66","66","66","0","False","622","638","0","-44","keep_current","","Campaign500_HardGateUntil0910","FlowCurve","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_35_nutation_strict_mixed_hard_v1_rect_s39_o386_v04_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_151_direct_normal_rect_outer_shell_g3_v16.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L255_direct_normal_151_direct_normal_rect_outer_shell_g.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"256","26","normal","4","??4","Extreme4","极难","VeryHard","Peak","Peak","Peak","159","143","175","26","26","26","0","True","355","374","0","-133","keep_current","","SeedV5LongChain30Front300","slot_seedweave_braid_carrier","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_06_l005_long_normal_b_normal_s01_slot_seedweave_braid_carrier.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_07_direct_polish_hard_rect_quasi_symmetry_g4_v01.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L256_direct_polish_hard_07_direct_polish_hard_rect_quas.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"257","26","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","107","96","118","66","66","66","0","False","647","660","0","-41","keep_current","","Campaign500NormalFullV1UnusedStrict","PeelLight","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11a/c5nep_w11a_46_nutation_strict_mixed_hard_v1_rect_s45_o446_v00_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_153_direct_normal_rect_lock_buckle_g3_v16.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L257_direct_normal_153_direct_normal_rect_lock_buckle_g.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"258","26","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","110","99","121","107","107","107","0","False","792","1496","0","-3","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10D/campaign500_shape_psg_next10d_08_L258_questionmarkvarianta.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L258_questionmarkvarianta_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L258_r2_outer_strong_005_r2_006_a401_maskonlyb09_02_mai.asset","questionmarkvarianta","问号","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"259","26","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","126","113","139","66","66","66","0","False","654","660","0","-60","keep_current","","Campaign500_HardGateUntil0910","NeutralMixed","mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_21_nutation_mixed_neutral_v1_rect_s43_o422_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_18_direct_polish_hard_pure_rect_outer_shell_g11_v09.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L259_direct_pure_topup_10_18_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"260","26","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","101","91","111","66","66","66","0","False","580","588","0","-35","keep_current","","Campaign500_HardGateUntil0910","PeelMid","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_10_nutation_strict_mixed_hard_v1_rect_s12_o116_v01_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_78_direct_normal_rect_stair_push_g1_v08.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L260_direct_normal_78_direct_normal_rect_stair_push_g1_.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"261","27","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","107","96","118","65","107","107","0","False","851","851","42","0","v11_review_donor_revert","60","InitialTemplateDonorRevertReviewOnly","","","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L261_sgp_merged_final_outer_repair_quality_filtered26_harde_09_sgp_linework.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV4/shape_refresh_v4_L261_sgp_merged_final_outer_repair_quality_filtered26_harde_09_sgp_linework.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L261_sgp_merged_final_outer_repair_quality_filtered26_h.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement","projected donor revert if target move is accepted"
"262","27","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","102","92","112","65","65","65","0","False","576","588","0","-37","keep_current","","Campaign500_HardGateUntil0910","PeelMid","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_06_nutation_strict_mixed_hard_v1_rect_s05_o044_v01_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_44_direct_normal_rect_dense_weave_g4_v05.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L262_direct_normal_44_direct_normal_rect_dense_weave_g4.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"263","27","shape","1","??1","Normal1","普通/恢复","Novelty","Shape","Shape","Shape","116","104","128","94","94","94","0","False","745","1512","0","-22","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingHardR3/campaign500_shape_psg_remaining_hard_r3_06_L263_cherries_r3section.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L263_cherries_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L263_r2_outer_strong_005_r2_006_a401_maskonlyb05_04_mai.asset","cherries","樱桃","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"264","27","normal","3","????3","SpecialHard3","特别困难","Hard","Pressure","Hard","Pressure","157","141","173","26","26","26","0","True","355","374","0","-131","keep_current","","SeedV5LongChain30Front300","slot_seedweave_braid_carrier","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_05_l005_long_normal_b_normal_s01_slot_seedweave_braid_carrier.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_12_direct_polish_hard_pure_rect_core_burst_g11_v09.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L264_direct_pure_topup_10_12_direct_polish_hard_pure_re.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"265","27","normal","1","??1","Normal1","普通/恢复","Recovery","Recovery","Ordinary","Recovery","104","94","114","64","64","64","0","False","653","660","0","-40","keep_current","","Campaign500_HardGateUntil0910","Campaign500_HardGateUntil0910","choice_clamp_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_37_nutation_strict_mixed_choiceclamp_v1_rect_s06_o056_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_70_direct_normal_rect_maze_long_chain_g0_v07.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L265_direct_normal_70_direct_normal_rect_maze_long_chai.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"266","27","normal","1","??1","Normal1","普通/恢复","Normal","Normal","Ordinary","Normal","97","87","107","47","47","50","3","True","625","660","0","-50","keep_current","","NutationLongChainStrict60Front300","maze_long_chain","spine_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_04_nutation_longchain_spine_v1_rect_c80hf2_01_d1_lock_spine.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_10_direct_normal_pure_rect_section_unlock_g7_v02.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L266_direct_pure_topup_04_10_direct_normal_pure_rect_se.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"267","27","hole","1","??1","Normal1","普通/恢复","Mechanic","HoleRescue","HoleRescue","HoleRescue","82","74","90","82","82","82","0","False","809","896","0","0","keep_current","","","","","Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_001_hc2_32x28_dual_b.asset","Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_001_hc2_32x28_dual_b.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L267_hole_highchain_extra_001_hc2_32x28_dual_b.asset","","","0","1","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"268","27","shape","2","??2","Hard2","困难","Novelty","Shape","Shape","Shape","118","106","130","95","95","95","0","False","822","1428","0","-23","keep_current","","ShapeMaskInventory","","","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_77_L268_boot_sweep.asset","Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L268_boot_main.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L268_r2_outer_strong_005_r2_006_a401_maskonlyb05_02_mai.asset","boot","靴子","1","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
"269","27","normal","4","??4","Extreme4","极难","RelativeExtreme","Peak","Peak","Peak","184","166","202","22","22","22","0","True","365","391","0","-162","keep_current","","SeedV5LongChain30Front300","slot_seedmaze_chamber_corridor","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_25_l031_long_normal_a_sweep_s04_slot_seedmaze_chamber_corridor.asset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_136_direct_diff_veryhard_dag_unlock_center_cross_g3_v04.asset","Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L269_direct_diff120_136_direct_diff_veryhard_dag_unlock.asset","","","0","0","RhythmV5Front100_v12_final_review_only","inherited_from_original_template","review_only_no_resource_replacement",""
