"order","category","finalStatus","finalLevelId","loadMode","loadedAssetPath","loadedAssetGuid","syncAssetPath","assemblyAction","assemblySourcePool","assemblyGateClass","productionLane","productionStyle","productionChainLanguage","chains","sourceCoverage","maxChoices","localPatchSolveRunMax","solveTraceQualityScore","templateTargetChains","actualChains","effectiveChainLoad","rhythmStageBand","sectionWaveRole","rhythmStyleGroup","rhythmPlacementReason"
"295","normal","ReplacedRhythmV4","campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain.asset","3e466eb48d519db47b24aad386b55d26","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","FlowRail","flow","rail_chain","38","0.995","8","6","0.878","105","38","42.37","S03_front300_quality","Normal","flow","target=105;stageTarget=105;effective=42.4;chains=38;role=Normal;style=flow;chain=rail_chain;cost=212.2"
"296","normal","ReplacedRhythmV4","campaign500_longchain_prod200_pool_v1_10_l011_long_normal_a_normal_s02_slot_seedmaze_chamber_corridor","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_10_l011_long_normal_a_normal_s02_slot_seedmaze_chamber_corridor.asset","5bc4491a89e3c8d40a98e5841172edfe","U/Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_10_l011_long_normal_a_normal_s02_slot_seedmaze_chamber_corridor.asset","ActiveReplace","SeedV5LongChain30Front300","RhythmV4Front300TraceKeep","slot_seedmaze_chamber_corridor","longchain","family_profile_chain","17","0.9457","9","5","0.94","163","17","46.35","S03_front300_quality","Hard","longchain","target=163;stageTarget=163;effective=46.4;chains=17;role=Hard;style=longchain;chain=family_profile_chain;cost=317.4"
"297","normal","ReplacedRhythmV4","campaign500_normal_early_plus_v1_topup_fastlane1_03_nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_03_nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain.asset","e9eda0e3b60352e42b887b0fc4fea45d","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_03_nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","FlowPatch","flow","patch_chain","38","0.995","7","4","0.866","114","38","38.78","S03_front300_quality","Normal","flow","target=114;stageTarget=114;effective=38.8;chains=38;role=Normal;style=flow;chain=patch_chain;cost=241.1"
"298","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_93_L298_rocketvarianta_dense","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_93_L298_rocketvarianta_dense.asset","700a3eecb52971b49a7f393b1ba8ebc4","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_93_L298_rocketvarianta_dense.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","DenseWeave","","108","0.985","9","10","","123","108","","S03_front300_quality","Shape","","unchanged_from_v3_or_non_normal"
"299","normal","ReplacedRhythmV4","campaign500_longchain_prod200_pool_v1_01_l003_long_normal_a_normal_s01_slot_headmix_outerclean","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_01_l003_long_normal_a_normal_s01_slot_headmix_outerclean.asset","1437d7d623afe224a99085d38d138db9","U/Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_01_l003_long_normal_a_normal_s01_slot_headmix_outerclean.asset","ActiveReplace","SeedV5LongChain30Front300","RhythmV4Front300TraceKeep","slot_headmix_outerclean","longchain","family_profile_chain","15","0.9375","8","3","0.947","178","15","36.69","S03_front300_quality","PeakExtreme","longchain","target=178;stageTarget=178;effective=36.7;chains=15;role=PeakExtreme;style=longchain;chain=family_profile_chain;cost=361.2"
"300","normal","ReplacedRhythmV4","campaign500_normal_early_plus_v1_topup_fastlane1_04_nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_04_nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain.asset","5226600ec8b16b642b045943faf04601","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_04_nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain.asset","ActiveReplace","Campaign500_HardGateUntil0910","RhythmV4Front300TraceKeep","FlowCurve","flow","curve_chain","36","0.986","9","3","0.89","110","36","38.84","S03_front300_quality","Recovery","flow","target=110;stageTarget=110;effective=38.8;chains=36;role=Recovery;style=flow;chain=curve_chain;cost=246.3"
"301","hole","OriginalNonTarget","hole_highchain_extra_012_hc2_28x30_lock_a","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_012_hc2_28x30_lock_a.asset","44cde841852e1534eac028d511a81937","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/HighChainCandidates/hole_highchain_extra_012_hc2_28x30_lock_a.asset","KeepCurrent","","","","","","","","","","","82","","","S04_after300_deferred","HoleRescue","","unchanged_from_v3_or_non_normal"
"302","normal","OriginalTargetMissingHardGate","direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07.asset","961fc1d2e0d6c5d45bcf1ee1e357bbe9","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_51_direct_normal_topup_rect_dense_weave_g6_v07.asset","KeepOriginalTargetGap","OriginalV11Fallback","NoStrictCandidateYet","FlowCurve","","curve_chain","","","","","","102","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"303","shape","ShapeCandidatePlanned","campaign500_shape_psg_remaining_drop_top3_29_L303_virtualpetkeychain_r2dense","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_29_L303_virtualpetkeychain_r2dense.asset","d6d88b1b42a43f743a26b21a6a700def","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_29_L303_virtualpetkeychain_r2dense.asset","ActiveReplace","ShapeMaskInventory","NeedsFinalManualReview","","DenseWeave","","103","0.983","12","7","","120","103","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"304","normal","OriginalNonTarget","direct_normal_138_direct_normal_rect_stair_push_g1_v14","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset","97f86af713b850f47995508e9e0edfa5","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_138_direct_normal_rect_stair_push_g1_v14.asset","KeepCurrent","","","","","","","","","","","122","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"305","normal","After300DeferredForFront300PriorityV3","direct_advanced_19_direct_advanced_veryhard_rect_core_burst_g2_v03","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset","f1cc87831ec50b145b3944ac2c46bf2c","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smh/c5nep_w10smh_34_nutation_strict_mixed_hard_v1_rect_s31_o305_v01_strictmixedhard_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","181","","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"306","normal","OriginalNonTarget","direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06.asset","5a56cbdc7d078a541bbaffa356b72e25","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_101_direct_diff_hard_long_spine_snake_spine_g0_v06.asset","KeepCurrent","","","","","","","","","","","117","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"307","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_99_L307_pear_dense","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_99_L307_pear_dense.asset","b78546513f8081442ad2140a659dc216","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_99_L307_pear_dense.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","DenseWeave","","118","0.984","9","7","","121","118","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"308","normal","After300DeferredForFront300PriorityV3","direct_pure_topup_05_15_direct_normal_pure_rect_dual_zone_g10_v05","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","db06f090e16e07944beec50ed4a7667b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_53_nutation_mixed_neutral_v1_rect_s31_o308_v01_neutralmixed_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","106","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"309","normal","After300DeferredForFront300PriorityV3","direct_advanced_41_direct_advanced_veryhard_rect_lock_buckle_g1_v06","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_22_nutation_strict_mixed_hard_v1_rect_s31_o309_v05_strictmixedhard_mixed_chain.asset","606b78e5dee549048893ed5a5889039a","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12a/c5nep_w12a_22_nutation_strict_mixed_hard_v1_rect_s31_o309_v05_strictmixedhard_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","200","","","S04_after300_deferred","PeakExtreme","","unchanged_from_v3_or_non_normal"
"310","normal","OriginalNonTarget","direct_normal_58_direct_normal_rect_stair_push_g5_v06","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_58_direct_normal_rect_stair_push_g5_v06.asset","1f80c8409af375040a773a1016f0d8db","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_58_direct_normal_rect_stair_push_g5_v06.asset","KeepCurrent","","","","","","","","","","","111","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"311","normal","After300DeferredForFront300PriorityV3","direct_pure_topup_06_16_direct_normal_pure_rect_maze_long_chain_g7_v08","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_40_nutation_flow_rail_v1_rect_s32_o311_v00_flowrail_rail_chain.asset","5fbaa52a6b43d74439c9a17858003afd","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_40_nutation_flow_rail_v1_rect_s32_o311_v00_flowrail_rail_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","103","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"312","normal","ExternalCandidatePlanned","nutation_hub_mixed_v1_strict30_refill_02_s01_r02","ManifestAsset","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_02_s01_r02.asset","4f9dae2bc4a57154e831b79a940d907b","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubMixedV1Strict30RefillPool/nutation_hub_mixed_v1_strict30_refill_02_s01_r02.asset","ActiveReplace","HubMixedStrict30Refill","StyleLocal9ManualAllowed","PeelMid","hub_spoke","rail_chain","99","0.951","9","9","0.851","134","99","","S04_after300_deferred","Hard","","unchanged_from_v3_or_non_normal"
"313","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_101_L313_apple_sweep","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_101_L313_apple_sweep.asset","f1d209986e60ca44ca90afdbe74dfe6c","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_101_L313_apple_sweep.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","Sweep","","119","0.991","11","8","","121","119","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"314","normal","After300DeferredForFront300PriorityV3","direct_normal_101_direct_normal_rect_outer_shell_g4_v11","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset","732bf512a8f254d4b92c7b1aa6db9269","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_66_nutation_mixed_neutral_v1_rect_s32_o314_v02_neutralmixed_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","112","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"315","normal","OriginalNonTarget","direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10.asset","d0aeed016d6296d43b0ed9776117f1c0","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_80_direct_normal_topup_rect_sweep_g9_v10.asset","KeepCurrent","","","","","","","","","","","116","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"316","normal","After300DeferredForFront300PriorityV3","direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_23_nutation_strict_mixed_hard_v1_rect_s32_o316_v02_strictmixedhard_mixed_chain.asset","cd7bd34fcce6e1f439249fbf0b029b7f","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_23_nutation_strict_mixed_hard_v1_rect_s32_o316_v02_strictmixedhard_mixed_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","233","","","S04_after300_deferred","PeakExtreme","","unchanged_from_v3_or_non_normal"
"317","hole","OriginalNonTarget","hole_candidate_053_std_28x28_maze","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_053_std_28x28_maze.asset","fb83654f5ff93dc4eabe8425ef38b692","U/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_053_std_28x28_maze.asset","KeepCurrent","","","","","","","","","","","65","","","S04_after300_deferred","HoleRescue","","unchanged_from_v3_or_non_normal"
"318","shape","ShapeCandidatePlanned","campaign500_shape_psg_next10e_10_L318_flame","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10E/campaign500_shape_psg_next10e_10_L318_flame.asset","18303a5f0fcd42b47a4901080b839d08","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNext10E/campaign500_shape_psg_next10e_10_L318_flame.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","CoreBurst","","113","0.984","10","8","","125","113","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
"319","normal","OriginalNonTarget","direct_normal_143_direct_normal_rect_lock_buckle_g2_v15","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_143_direct_normal_rect_lock_buckle_g2_v15.asset","e0ec5697a17b22a438860675d497282a","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_143_direct_normal_rect_lock_buckle_g2_v15.asset","KeepCurrent","","","","","","","","","","","115","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"320","normal","OriginalNonTarget","direct_normal_18_direct_normal_rect_stair_push_g1_v02","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_18_direct_normal_rect_stair_push_g1_v02.asset","e28401ab8af059949962d4633bc25dab","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_18_direct_normal_rect_stair_push_g1_v02.asset","KeepCurrent","","","","","","","","","","","114","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"321","normal","OriginalNonTarget","direct_normal_100_direct_normal_rect_maze_long_chain_g3_v10","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_100_direct_normal_rect_maze_long_chain_g3_v10.asset","19971790b4686a24d95b8093476ea3fd","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_100_direct_normal_rect_maze_long_chain_g3_v10.asset","KeepCurrent","","","","","","","","","","","108","","","S04_after300_deferred","Recovery","","unchanged_from_v3_or_non_normal"
"322","normal","After300DeferredForFront300PriorityV3","direct_normal_51_direct_normal_rect_outer_shell_g5_v06","BasePreviewFallback","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_45_nutation_flow_rail_v1_rect_s33_o322_v02_flowrail_patch_chain.asset","18028b31c1437b5469b8b55fe7a1161b","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_45_nutation_flow_rail_v1_rect_s33_o322_v02_flowrail_patch_chain.asset","KeepCurrent","","After300DeferredFront300Priority","","","","","","","","","101","","","S04_after300_deferred","Normal","","unchanged_from_v3_or_non_normal"
"323","shape","ShapeCandidatePlanned","campaign500_shape_psg_review_top3_rescue_104_L323_hotairballoon_core","ManifestAsset","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_104_L323_hotairballoon_core.asset","68d68afe217662e43b1a75abe11b2b7d","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_104_L323_hotairballoon_core.asset","ActiveReplace","ShapeMaskInventory","LatestProposedKeep","","CoreBurst","","118","0.987","10","9","","124","118","","S04_after300_deferred","Shape","","unchanged_from_v3_or_non_normal"
