"chokeClass","chokeScore","levelId","order","category","difficultyCode","sampleRole","chains","arrows","solved","processTier","avgChoices","choiceP80","maxChoices","remoteChokes","remoteScore","compositeBreakWindows","afterLocalFrontierBreaks","switchFrontierBreaks","choiceChokeWindows","meaningfulOptionRate","localOnlyRate","usefulTensionRate","flatConsequenceRate","branchDivergenceAvg","localRun","nearOuterRun","depFollowRun","sts","collapse","riskTags","assetPath","sourceFile"
"WeakOrNoChoke","-6.416","campaign500_longchain_prod200_pool_v1_12_l012_long_normal_b_normal_s02_slot_seedweave_braid_carrier","12","","","","","","True","B","6.71","9","11","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0.896","0.057","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_12_l012_long_normal_b_normal_s02_slot_seedweave_braid_carrier.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-6.448","c5s2_c_17_nutation_strict_mixed_localbreak_v1_rect_s47_o462_v00_strictmixedlocalbreak_mixed_chain","462","","","","83","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0.888","0.203","choicePeakHigh;notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/c/c5s2_c_17_nutation_strict_mixed_localbreak_v1_rect_s47_o462_v00_strictmixedlocalbreak_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_55_patch_audit.csv"
"WeakOrNoChoke","-6.448","c5s2_c_17_nutation_strict_mixed_localbreak_v1_rect_s47_o462_v00_strictmixedlocalbreak_mixed_chain","462","normal","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0.888","0","choicePeakHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/c/c5s2_c_17_nutation_strict_mixed_localbreak_v1_rect_s47_o462_v00_strictmixedlocalbreak_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-6.496","campaign500_longchain_prod200_pool_v1_129_l161_long_normal_a_sweep_s17_slot_seedmaze_section_weave","104","normal","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0.876","0","choicePeakHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_129_l161_long_normal_a_sweep_s17_slot_seedmaze_section_weave.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-6.496","campaign500_longchain_prod200_pool_v1_129_l161_long_normal_a_sweep_s17_slot_seedmaze_section_weave","161","","","","","","True","B","6.08","9","11","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0.876","0.12","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_129_l161_long_normal_a_sweep_s17_slot_seedmaze_section_weave.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_outerclean_strict_v5_30_display_order_joined.csv"
"WeakOrNoChoke","-6.5","nutation_flow_rail_v1_04_nutation_flow_rail_v1_rect_core_rail","","","","","55","","","B","6.29","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.875","0.231","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationFlowRailV1/nutation_flow_rail_v1_04_nutation_flow_rail_v1_rect_core_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_style_matrix_v1_current_best_rows.csv"
"WeakOrNoChoke","-6.5","c5v4f_gapfill_v1_gap8a_27_nutation_mixed_neutral_v1_rect_s39_o390_v02_neutralmixed_mixed_chain","390","normal","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0.875","0","choicePeakHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/gap8a/c5v4f_gapfill_v1_gap8a_27_nutation_mixed_neutral_v1_rect_s39_o390_v02_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-6.5","campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain","152","normal","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.875","0.182","choicePeakHigh;notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_500_manifest.csv"
"WeakOrNoChoke","-6.5","campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain","152","normal","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0.875","0","choicePeakHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-6.5","c5v4f_gapfill_v1_gap8a_27_nutation_mixed_neutral_v1_rect_s39_o390_v02_neutralmixed_mixed_chain","390","","","","84","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0.875","0.19","choicePeakHigh;notSolvedLike","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/gap8a/c5v4f_gapfill_v1_gap8a_27_nutation_mixed_neutral_v1_rect_s39_o390_v02_neutralmixed_mixed_chain.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_first_assembly_rhythm_v4_final_strict_complete_55_patch_audit.csv"
"WeakOrNoChoke","-6.516","nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch","489","normal","","","","","","","0","0","11","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0.871","0","choicePeakHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-6.516","nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch","","","","","76","","True","B","6.83","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.871","0.168","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_11_nutation_longchain_patch_v1_rect_c80_03_d1_weave_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.524","nutation_longchain_curve_v1_01_nutation_longchain_curve_v1_rect_lock_curve","","","","","45","","","B","6.38","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.869","0.131","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCurveV1/nutation_longchain_curve_v1_01_nutation_longchain_curve_v1_rect_lock_curve.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_style_matrix_v1_current_best_rows.csv"
"WeakOrNoChoke","-6.528","nutation_longchain_candidate80_v1_46_nutation_longchain_rail_v1_rect_c80_12_d3_maze_rail","","","","","89","","True","B","5.62","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.868","0.217","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_46_nutation_longchain_rail_v1_rect_c80_12_d3_maze_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.552","campaign500_longchain_prod200_pool_v1_01_l302_long_normal_a_dense_s31_slot_headmix_outerclean","302","","","","","","True","Drop","6.79","9","11","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0.862","0.175","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_01_l302_long_normal_a_dense_s31_slot_headmix_outerclean.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-6.564","nutation_longchain_candidate80_holefix_s2_v1_47_nutation_longchain_patch_v1_rect_c80hf2_12_d3_maze_patch","","","","","121","","True","B","6.77","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.859","0.183","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_47_nutation_longchain_patch_v1_rect_c80hf2_12_d3_maze_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.568","nutation_peel_patch_v1_04_nutation_peel_patch_v1_rect_core_patch","","","","","80","","True","B","7.25","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.858","0.17","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationPeelPatchV1/nutation_peel_patch_v1_04_nutation_peel_patch_v1_rect_core_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_peel_patch_v1_smoke4_trace_joined.csv"
"WeakOrNoChoke","-6.588","nutation_longchain_candidate80_holefix_s2_v1_62_nutation_longchain_rail_v1_rect_c80hf2_16_d3_lock_rail","","","","","125","","True","B","6.51","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.853","0.255","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_62_nutation_longchain_rail_v1_rect_c80hf2_16_d3_lock_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.604","nutation_longchain_patch_v1_02_nutation_longchain_patch_v1_rect_maze_patch","","","","","64","","","B","6.17","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.849","0.179","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainPatchV1/nutation_longchain_patch_v1_02_nutation_longchain_patch_v1_rect_maze_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_style_matrix_v1_current_best_rows.csv"
"WeakOrNoChoke","-6.62","campaign500_longchain_prod200_pool_v1_114_l145_long_normal_b_maze_s15_slot_seedweave_braid_carrier","145","","","","","","True","Drop","6.5","10","11","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.845","0.224","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_114_l145_long_normal_b_maze_s15_slot_seedweave_braid_carrier.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-6.62","nutation_longchain_candidate80_holefix_v1_29_nutation_longchain_curve_v1_rect_c80hf_08_d2_weave_curve","","","","","89","","True","B","6.33","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.845","0.217","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_29_nutation_longchain_curve_v1_rect_c80hf_08_d2_weave_curve.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.632","nutation_longchain_candidate80_holefix_s3_v1_03_nutation_longchain_patch_v1_rect_c80hf3_01_d1_lock_patch","","","","","61","","True","B","5.46","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.842","0.128","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_03_nutation_longchain_patch_v1_rect_c80hf3_01_d1_lock_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.644","campaign500_longchain_prod200_pool_v1_38_l055_long_normal_b_section_s06_slot_seedweave_braid_carrier","55","","","","","","True","Drop","6.33","10","11","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0.839","0.211","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_38_l055_long_normal_b_section_s06_slot_seedweave_braid_carrier.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_trace_joined.csv"
"WeakOrNoChoke","-6.644","campaign500_longchain_prod200_pool_v1_42_l055_long_normal_b_section_s06_slot_seedweave_braid_carrier","55","","","","","","True","Drop","6.33","10","11","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0.839","0.211","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_42_l055_long_normal_b_section_s06_slot_seedweave_braid_carrier.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-6.7","nutation_longchain_candidate80_holefix_v1_64_nutation_longchain_spine_v1_rect_c80hf_16_d3_lock_spine","","","","","104","","True","B","5.88","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.825","0.264","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_64_nutation_longchain_spine_v1_rect_c80hf_16_d3_lock_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.716","nutation_longchain_candidate80_v1_56_nutation_longchain_spine_v1_rect_c80_14_d3_core_spine","","","","","84","","True","B","6.77","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.821","0.224","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_56_nutation_longchain_spine_v1_rect_c80_14_d3_core_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.74","nutation_longchain_candidate80_holefix_s3_v1_46_nutation_longchain_rail_v1_rect_c80hf3_12_d3_maze_rail","","","","","108","","True","B","6.1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.815","0.256","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_46_nutation_longchain_rail_v1_rect_c80hf3_12_d3_maze_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_candidate80_holefix_s3_v1_trace_joined.csv"
"WeakOrNoChoke","-6.752","campaign500_longchain_prod200_pool_v1_30_l337_long_normal_b_maze_s34_slot_seedmaze_chamber_corridor_near","337","","","","","","True","B","6.42","8","11","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.812","0.24","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_30_l337_long_normal_b_maze_s34_slot_seedmaze_chamber_corridor_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-6.752","nutation_longchain_candidate80_holefix_v1_38_nutation_longchain_rail_v1_rect_c80hf_10_d2_section_rail","","","","","95","","True","B","6.63","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.812","0.331","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_38_nutation_longchain_rail_v1_rect_c80hf_10_d2_section_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.76","nutation_longchain_candidate80_holefix_v1_60_nutation_longchain_spine_v1_rect_c80hf_15_d3_section_spine","","","","","101","","True","B","6.56","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.81","0.347","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_60_nutation_longchain_spine_v1_rect_c80hf_15_d3_section_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.764","nutation_longchain_candidate80_holefix_v1_53_nutation_longchain_curve_v1_rect_c80hf_14_d3_core_curve","","","","","117","","True","B","6.99","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.809","0.342","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixV1/nutation_longchain_candidate80_holefix_v1_53_nutation_longchain_curve_v1_rect_c80hf_14_d3_core_curve.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.78","nutation_hub_spoke_v3_07_nutation_hub_spoke_v3_rect_woven_hub_a","","","","","93","","True","B","6.05","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.805","0.32","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationHubSpokeV3/nutation_hub_spoke_v3_07_nutation_hub_spoke_v3_rect_woven_hub_a.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_hub_spoke_v3_smoke1_trace_best_per_slot.csv"
"WeakOrNoChoke","-6.796","nutation_longchain_candidate80_holefix_s2_v1_23_nutation_longchain_patch_v1_rect_c80hf2_06_d2_lock_patch","","","","","96","","True","B","6.66","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.801","0.381","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS2V1/nutation_longchain_candidate80_holefix_s2_v1_23_nutation_longchain_patch_v1_rect_c80hf2_06_d2_lock_patch.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.804","nutation_longchain_candidate80_v1_48_nutation_longchain_spine_v1_rect_c80_12_d3_maze_spine","","","","","78","","True","Drop","6.42","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.799","0.396","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80V1/nutation_longchain_candidate80_v1_48_nutation_longchain_spine_v1_rect_c80_12_d3_maze_spine.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
"WeakOrNoChoke","-6.808","nutation_longchain_candidate80_holefix_s3_v1_58_nutation_longchain_rail_v1_rect_c80hf3_15_d3_section_rail","","","","","124","","True","B","6.39","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.798","0.353","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/DirectProcedural/NutationLongChainCandidate80HolefixS3V1/nutation_longchain_candidate80_holefix_s3_v1_58_nutation_longchain_rail_v1_rect_c80hf3_15_d3_section_rail.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\nutation-peel\.codex-run\nutation_longchain_strict50_audit.csv"
