"Row","Mode","Order","Section10","StyleHint","DifficultyCode","ExperienceRole","ProfileHint","SpecId","LevelId","AssetPath","Width","Height","Chains","TemplateTargetChains","SpecTargetChains","TargetChainsMin","TargetChainsMax","Arrows","Coverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","AvgChain","MaxChain","PortableSolved","PortableOpeners","Attempts","Status","sourceReportCsv","sourceProjectRoot","originalAssetPath","absoluteAssetPath","traceEligible"
"166","pure_relaxed","279","28","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l279_section","campaign500_psg_prod200_c04_o011_s150_n050_166_sgp_pressure_hard_campaign500_pure_relaxed_l279_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_166_sgp_pressure_hard_campaign500_pure_relaxed_l279_section.asset","20","39","96","107","96","96","118","763","0.978","0.977","4","8","7.95","16","True","4","123","Style=PressureCampaignRelaxed | Score=21842 | TargetInitial=7 | OpeningRatio=0.063 | EarlyChoices=31.8/68 | LocalRun=3 | Jump=10.2 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=16974735 fill=763/780(0.978) chains=96 remaining=17 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=6->4 edgeHeads=10->8 earlyChoices=27.2/64 localRun=3 jump=10.4 near=0.52 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_166_sgp_pressure_hard_campaign500_pure_relaxed_l279_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_166_sgp_pressure_hard_campaign500_pure_relaxed_l279_section.asset","True"
"167","layout_soft","279","28","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l279_section","campaign500_psg_prod200_c04_o011_s150_n050_167_sgp_pressure_hard_campaign500_layout_soft_l279_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_167_sgp_pressure_hard_campaign500_layout_soft_l279_section.asset","25","32","102","111","104","98","121","778","0.973","0.981","4","7","7.63","14","True","4","148","Style=PressureCampaignMedium | Score=24870 | TargetInitial=7 | OpeningRatio=0.059 | EarlyChoices=33.4/58 | LocalRun=6 | Jump=10.1 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignMedium seed=19602286 fill=778/800(0.973) chains=102 remaining=22 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=6->4 edgeHeads=9->7 earlyChoices=31.1/57 localRun=6 jump=9.5 near=0.55 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_167_sgp_pressure_hard_campaign500_layout_soft_l279_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_167_sgp_pressure_hard_campaign500_layout_soft_l279_section.asset","True"
"168","language_a","280","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l280_lock","campaign500_psg_prod200_c04_o011_s150_n050_168_sgp_pressure_hard_campaign500_language_a_l280_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_168_sgp_pressure_hard_campaign500_language_a_l280_lock.asset","23","35","103","107","101","96","118","793","0.985","0.972","2","13","7.70","15","True","2","360","Style=PressureCampaignLockLang | Score=35609 | TargetInitial=5 | OpeningRatio=0.019 | EarlyChoices=24.3/40 | LocalRun=7 | Jump=6.3 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignLockLang seed=41807721 fill=793/805(0.985) chains=103 remaining=12 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_168_sgp_pressure_hard_campaign500_language_a_l280_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_168_sgp_pressure_hard_campaign500_language_a_l280_lock.asset","True"
"169","language_b","280","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l280_lock","campaign500_psg_prod200_c04_o011_s150_n050_169_sgp_pressure_hard_campaign500_language_b_l280_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_169_sgp_pressure_hard_campaign500_language_b_l280_lock.asset","23","35","98","107","101","96","118","794","0.986","0.986","5","10","8.10","15","True","5","372","Style=PressureCampaignLockLang | Score=33642 | TargetInitial=5 | OpeningRatio=0.061 | EarlyChoices=23.5/45 | LocalRun=6 | Jump=8.5 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignLockLang seed=43075765 fill=794/805(0.986) chains=98 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->5 edgeHeads=11->10 earlyChoices=22.7/42 localRun=6 jump=8.6 near=0.58 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_169_sgp_pressure_hard_campaign500_language_b_l280_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_169_sgp_pressure_hard_campaign500_language_b_l280_lock.asset","True"
"170","pure_relaxed","280","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l280_lock","campaign500_psg_prod200_c04_o011_s150_n050_170_sgp_pressure_hard_campaign500_pure_relaxed_l280_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_170_sgp_pressure_hard_campaign500_pure_relaxed_l280_lock.asset","23","35","101","107","96","96","118","788","0.979","0.991","4","6","7.80","16","True","4","17","Style=PressureCampaignRelaxed | Score=22553 | TargetInitial=7 | OpeningRatio=0.040 | EarlyChoices=33.0/49 | LocalRun=8 | Jump=8.1 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=5910224 fill=788/805(0.979) chains=101 remaining=17 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_170_sgp_pressure_hard_campaign500_pure_relaxed_l280_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_170_sgp_pressure_hard_campaign500_pure_relaxed_l280_lock.asset","True"
"171","layout_soft","280","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l280_lock","campaign500_psg_prod200_c04_o011_s150_n050_171_sgp_pressure_hard_campaign500_layout_soft_l280_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_171_sgp_pressure_hard_campaign500_layout_soft_l280_lock.asset","25","32","106","108","102","95","117","782","0.978","0.972","3","9","7.38","14","True","3","91","Style=PressureCampaignMedium | Score=30421 | TargetInitial=7 | OpeningRatio=0.028 | EarlyChoices=29.7/49 | LocalRun=8 | Jump=6.7 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=13669498 fill=782/800(0.978) chains=106 remaining=18 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_171_sgp_pressure_hard_campaign500_layout_soft_l280_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_171_sgp_pressure_hard_campaign500_layout_soft_l280_lock.asset","True"
"172","language_a","281","29","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_a_l281_sweep","","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_172_sgp_pressure_hard_campaign500_language_a_l281_sweep.asset","21","37","0","107","92","96","118","0","0.000","0.000","0","0","0.00","0","False","0","0","ChainTargetMiss chains=75 target=92 | Style=PressureCampaignSweepLang | Score=10123 | TargetInitial=5 | OpeningRatio=0.013 | EarlyChoices=35.6/64 | LocalRun=4 | Jump=7.8 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=29276688 fill=774/777(0.996) chains=75 remaining=3 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_172_sgp_pressure_hard_campaign500_language_a_l281_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_172_sgp_pressure_hard_campaign500_language_a_l281_sweep.asset","False"
"173","language_b","281","29","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_b_l281_sweep","campaign500_psg_prod200_c04_o011_s150_n050_173_sgp_pressure_hard_campaign500_language_b_l281_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_173_sgp_pressure_hard_campaign500_language_b_l281_sweep.asset","21","37","80","107","92","96","118","774","0.996","1.000","1","4","9.68","16","True","1","246","Style=PressureCampaignSweepLang | Score=21677 | TargetInitial=6 | OpeningRatio=0.013 | EarlyChoices=24.1/71 | LocalRun=4 | Jump=8.1 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=29916362 fill=774/777(0.996) chains=80 remaining=3 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_173_sgp_pressure_hard_campaign500_language_b_l281_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_173_sgp_pressure_hard_campaign500_language_b_l281_sweep.asset","True"
"174","language_c","281","29","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_c_l281_sweep","campaign500_psg_prod200_c04_o011_s150_n050_174_sgp_pressure_hard_campaign500_language_c_l281_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_174_sgp_pressure_hard_campaign500_language_c_l281_sweep.asset","21","37","77","107","92","96","118","775","0.997","0.995","1","8","10.06","16","True","1","110","Style=PressureCampaignSweepLang | Score=25326 | TargetInitial=5 | OpeningRatio=0.013 | EarlyChoices=24.4/51 | LocalRun=4 | Jump=8.9 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=15685080 fill=775/777(0.997) chains=77 remaining=2 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_174_sgp_pressure_hard_campaign500_language_c_l281_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_174_sgp_pressure_hard_campaign500_language_c_l281_sweep.asset","True"
"175","pure_relaxed","281","29","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_pure_relaxed_l281_sweep","campaign500_psg_prod200_c04_o011_s150_n050_175_sgp_pressure_hard_campaign500_pure_relaxed_l281_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_175_sgp_pressure_hard_campaign500_pure_relaxed_l281_sweep.asset","21","37","101","107","96","96","118","763","0.982","0.991","5","9","7.55","16","True","5","107","Style=PressureCampaignRelaxed | Score=16853 | TargetInitial=7 | OpeningRatio=0.050 | EarlyChoices=29.1/62 | LocalRun=6 | Jump=7.1 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=15381773 fill=763/777(0.982) chains=101 remaining=14 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->5 edgeHeads=10->9 earlyChoices=29.1/62 localRun=6 jump=7.1 near=0.71 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_175_sgp_pressure_hard_campaign500_pure_relaxed_l281_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_175_sgp_pressure_hard_campaign500_pure_relaxed_l281_sweep.asset","True"
"176","layout_soft","281","29","sweep","1","Recovery","PSG_Normal_sweep_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_layout_soft_l281_sweep","campaign500_psg_prod200_c04_o011_s150_n050_176_sgp_pressure_hard_campaign500_layout_soft_l281_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_176_sgp_pressure_hard_campaign500_layout_soft_l281_sweep.asset","24","31","103","102","88","92","113","724","0.973","0.966","5","7","7.03","14","True","5","262","Style=PressureCampaignMedium | Score=15053 | TargetInitial=7 | OpeningRatio=0.049 | EarlyChoices=25.9/44 | LocalRun=9 | Jump=5.5 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignMedium seed=31624098 fill=724/744(0.973) chains=103 remaining=20 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=5->5 edgeHeads=9->7 earlyChoices=25.7/44 localRun=9 jump=5.9 near=0.77 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_176_sgp_pressure_hard_campaign500_layout_soft_l281_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_176_sgp_pressure_hard_campaign500_layout_soft_l281_sweep.asset","True"
"177","language_a","282","29","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l282_dense","campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense.asset","21","38","130","107","123","96","118","787","0.986","0.973","5","8","6.05","11","True","5","337","Style=PressureCampaignDenseLang | Score=25126 | TargetInitial=8 | OpeningRatio=0.038 | EarlyChoices=28.4/43 | LocalRun=6 | Jump=5.1 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=39481524 fill=787/798(0.986) chains=130 remaining=11 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_177_sgp_pressure_hard_campaign500_language_a_l282_dense.asset","True"
"178","language_b","282","29","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l282_dense","campaign500_psg_prod200_c04_o011_s150_n050_178_sgp_pressure_hard_campaign500_language_b_l282_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_178_sgp_pressure_hard_campaign500_language_b_l282_dense.asset","21","38","127","107","123","96","118","780","0.977","0.973","3","9","6.14","11","True","3","194","Style=PressureCampaignDenseLang | Score=35156 | TargetInitial=8 | OpeningRatio=0.024 | EarlyChoices=23.4/37 | LocalRun=10 | Jump=4.0 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=24516581 fill=780/798(0.977) chains=127 remaining=18 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_178_sgp_pressure_hard_campaign500_language_b_l282_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_178_sgp_pressure_hard_campaign500_language_b_l282_dense.asset","True"
