"Row","Mode","Order","Section10","StyleHint","DifficultyCode","ExperienceRole","ProfileHint","SpecId","LevelId","AssetPath","Width","Height","Chains","TemplateTargetChains","SpecTargetChains","TargetChainsMin","TargetChainsMax","Arrows","Coverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","AvgChain","MaxChain","PortableSolved","PortableOpeners","Attempts","Status","sourceReportCsv","sourceProjectRoot","originalAssetPath","absoluteAssetPath","traceEligible","traceSelected","traceSelectReason","traceSection","traceSectionBucket","traceCanvasBand","traceModeGroup","traceStaticScore"
"143","language_a","271","28","maze","1","Recovery","PSG_Normal_maze_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_a_l271_maze","campaign500_psg_prod200_c04_o011_s150_n050_143_sgp_pressure_hard_campaign500_language_a_l271_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_143_sgp_pressure_hard_campaign500_language_a_l271_maze.asset","22","32","117","114","120","103","125","689","0.979","0.970","5","7","5.89","11","True","5","166","Style=PressureCampaignMazeLang | Score=18348 | TargetInitial=7 | OpeningRatio=0.060 | EarlyChoices=24.8/47 | LocalRun=7 | Jump=8.2 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignMazeLang seed=21260308 fill=689/704(0.979) chains=117 remaining=15 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=7->5 edgeHeads=9->7 earlyChoices=21.9/34 localRun=7 jump=7.4 near=0.71 targetInitial=5","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_143_sgp_pressure_hard_campaign500_language_a_l271_maze.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_143_sgp_pressure_hard_campaign500_language_a_l271_maze.asset","True","False","","28","normal","balanced_portrait","language","135.665"
"144","language_b","271","28","maze","1","Recovery","PSG_Normal_maze_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_language_b_l271_maze","campaign500_psg_prod200_c04_o011_s150_n050_144_sgp_pressure_hard_campaign500_language_b_l271_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_144_sgp_pressure_hard_campaign500_language_b_l271_maze.asset","22","32","117","114","120","103","125","687","0.976","0.960","3","7","5.87","11","True","3","17","Style=PressureCampaignMazeLang | Score=25060 | TargetInitial=7 | OpeningRatio=0.026 | EarlyChoices=20.0/31 | LocalRun=10 | Jump=4.4 | NearRate=0.84 | Direction=n/a | Peel style=PressureCampaignMazeLang seed=5666947 fill=687/704(0.976) chains=117 remaining=17 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_144_sgp_pressure_hard_campaign500_language_b_l271_maze.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_144_sgp_pressure_hard_campaign500_language_b_l271_maze.asset","True","False","","28","normal","balanced_portrait","language","135.883"
"146","pure_relaxed","271","28","maze","1","Recovery","PSG_Normal_maze_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_pure_relaxed_l271_maze","campaign500_psg_prod200_c04_o011_s150_n050_146_sgp_pressure_hard_campaign500_pure_relaxed_l271_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_146_sgp_pressure_hard_campaign500_pure_relaxed_l271_maze.asset","22","32","93","114","103","103","125","699","0.993","0.990","3","10","7.52","16","True","3","94","Style=PressureCampaignRelaxed | Score=11901 | TargetInitial=7 | OpeningRatio=0.032 | EarlyChoices=25.2/54 | LocalRun=7 | Jump=6.3 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=13753602 fill=699/704(0.993) chains=93 remaining=5 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_146_sgp_pressure_hard_campaign500_pure_relaxed_l271_maze.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_146_sgp_pressure_hard_campaign500_pure_relaxed_l271_maze.asset","True","False","","28","normal","balanced_portrait","pure","135.713"
"147","layout_soft","271","28","maze","1","Recovery","PSG_Normal_maze_NormalOrRecovery_Recovery","sgp_pressure_hard_campaign500_layout_soft_l271_maze","campaign500_psg_prod200_c04_o011_s150_n050_147_sgp_pressure_hard_campaign500_layout_soft_l271_maze","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_147_sgp_pressure_hard_campaign500_layout_soft_l271_maze.asset","23","30","119","108","113","101","123","672","0.974","0.969","7","9","5.65","10","True","7","14","Style=PressureCampaignShort | Score=19033 | TargetInitial=8 | OpeningRatio=0.059 | EarlyChoices=22.9/38 | LocalRun=8 | Jump=8.5 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignShort seed=5384998 fill=672/690(0.974) chains=119 remaining=18 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=7->7 edgeHeads=10->9 earlyChoices=22.9/38 localRun=8 jump=8.5 near=0.61 targetInitial=5","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_147_sgp_pressure_hard_campaign500_layout_soft_l271_maze.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_147_sgp_pressure_hard_campaign500_layout_soft_l271_maze.asset","True","False","","28","normal","wide_portrait","layout_soft","126.84"
"148","language_a","272","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l272_lock","campaign500_psg_prod200_c04_o011_s150_n050_148_sgp_pressure_hard_campaign500_language_a_l272_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_148_sgp_pressure_hard_campaign500_language_a_l272_lock.asset","23","39","109","115","108","103","127","885","0.987","0.996","4","10","8.12","15","True","4","143","Style=PressureCampaignLockLang | Score=52784 | TargetInitial=5 | OpeningRatio=0.037 | EarlyChoices=25.1/43 | LocalRun=7 | Jump=9.5 | NearRate=0.55 | Direction=n/a | Peel style=PressureCampaignLockLang seed=18897664 fill=885/897(0.987) chains=109 remaining=12 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_148_sgp_pressure_hard_campaign500_language_a_l272_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_148_sgp_pressure_hard_campaign500_language_a_l272_lock.asset","True","True","section quota style_canvas","28","normal","tall_portrait","language","136.986"
"149","language_b","272","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l272_lock","campaign500_psg_prod200_c04_o011_s150_n050_149_sgp_pressure_hard_campaign500_language_b_l272_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_149_sgp_pressure_hard_campaign500_language_b_l272_lock.asset","23","39","112","115","108","103","127","882","0.983","0.983","2","10","7.88","15","True","2","37","Style=PressureCampaignLockLang | Score=47084 | TargetInitial=6 | OpeningRatio=0.018 | EarlyChoices=23.7/47 | LocalRun=9 | Jump=6.6 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignLockLang seed=7807654 fill=882/897(0.983) chains=112 remaining=15 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_149_sgp_pressure_hard_campaign500_language_b_l272_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_149_sgp_pressure_hard_campaign500_language_b_l272_lock.asset","True","False","","28","normal","tall_portrait","language","136.86"
"150","pure_relaxed","272","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l272_lock","campaign500_psg_prod200_c04_o011_s150_n050_150_sgp_pressure_hard_campaign500_pure_relaxed_l272_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_150_sgp_pressure_hard_campaign500_pure_relaxed_l272_lock.asset","23","39","109","115","103","103","127","876","0.977","0.957","2","9","8.04","16","True","2","150","Style=PressureCampaignRelaxed | Score=37263 | TargetInitial=8 | OpeningRatio=0.018 | EarlyChoices=26.3/50 | LocalRun=6 | Jump=6.1 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=19655189 fill=876/897(0.977) chains=109 remaining=21 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_150_sgp_pressure_hard_campaign500_pure_relaxed_l272_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_150_sgp_pressure_hard_campaign500_pure_relaxed_l272_lock.asset","True","False","","28","normal","tall_portrait","pure","133.33"
"151","layout_soft","272","28","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l272_lock","campaign500_psg_prod200_c04_o011_s150_n050_151_sgp_pressure_hard_campaign500_layout_soft_l272_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_151_sgp_pressure_hard_campaign500_layout_soft_l272_lock.asset","26","34","121","117","110","102","125","862","0.975","0.964","2","10","7.12","14","True","2","223","Style=PressureCampaignMedium | Score=29670 | TargetInitial=8 | OpeningRatio=0.017 | EarlyChoices=27.1/47 | LocalRun=6 | Jump=6.9 | NearRate=0.77 | Direction=n/a | Peel style=PressureCampaignMedium seed=27309718 fill=862/884(0.975) chains=121 remaining=22 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_151_sgp_pressure_hard_campaign500_layout_soft_l272_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_151_sgp_pressure_hard_campaign500_layout_soft_l272_lock.asset","True","False","","28","normal","wide_portrait","layout_soft","136.91"
"155","language_a","275","28","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l275_dense","campaign500_psg_prod200_c04_o011_s150_n050_155_sgp_pressure_hard_campaign500_language_a_l275_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_155_sgp_pressure_hard_campaign500_language_a_l275_dense.asset","22","36","131","106","122","95","117","777","0.981","0.963","5","9","5.93","11","True","5","8","Style=PressureCampaignDenseLang | Score=26470 | TargetInitial=8 | OpeningRatio=0.046 | EarlyChoices=21.9/39 | LocalRun=13 | Jump=5.3 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=4823510 fill=777/792(0.981) chains=131 remaining=15 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=6->5 edgeHeads=10->9 earlyChoices=21.3/36 localRun=13 jump=5.7 near=0.81 targetInitial=5","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_155_sgp_pressure_hard_campaign500_language_a_l275_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_155_sgp_pressure_hard_campaign500_language_a_l275_dense.asset","True","False","","28","normal","tall_portrait","language","136.472"
"156","language_b","275","28","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l275_dense","campaign500_psg_prod200_c04_o011_s150_n050_156_sgp_pressure_hard_campaign500_language_b_l275_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_156_sgp_pressure_hard_campaign500_language_b_l275_dense.asset","22","36","122","106","122","95","117","778","0.982","0.972","5","9","6.38","11","True","5","23","Style=PressureCampaignDenseLang | Score=27830 | TargetInitial=7 | OpeningRatio=0.049 | EarlyChoices=29.6/46 | LocalRun=8 | Jump=5.1 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=6405721 fill=778/792(0.982) chains=122 remaining=14 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=6->5 edgeHeads=10->9 earlyChoices=27.8/50 localRun=8 jump=4.9 near=0.71 targetInitial=5","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_156_sgp_pressure_hard_campaign500_language_b_l275_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_156_sgp_pressure_hard_campaign500_language_b_l275_dense.asset","True","True","section quota style_canvas","28","normal","tall_portrait","language","136.647"
"157","language_c","275","28","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_c_l275_dense","campaign500_psg_prod200_c04_o011_s150_n050_157_sgp_pressure_hard_campaign500_language_c_l275_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_157_sgp_pressure_hard_campaign500_language_c_l275_dense.asset","22","36","121","106","122","95","117","776","0.980","0.972","4","11","6.41","11","True","4","395","Style=PressureCampaignDenseLang | Score=28470 | TargetInitial=7 | OpeningRatio=0.033 | EarlyChoices=29.0/43 | LocalRun=9 | Jump=5.1 | NearRate=0.81 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=45376735 fill=776/792(0.980) chains=121 remaining=16 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_157_sgp_pressure_hard_campaign500_language_c_l275_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_157_sgp_pressure_hard_campaign500_language_c_l275_dense.asset","True","False","","28","normal","tall_portrait","language","134.757"
"158","pure_relaxed","275","28","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l275_dense","campaign500_psg_prod200_c04_o011_s150_n050_158_sgp_pressure_hard_campaign500_pure_relaxed_l275_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_158_sgp_pressure_hard_campaign500_pure_relaxed_l275_dense.asset","22","36","97","106","95","95","117","783","0.989","0.977","4","11","8.07","16","True","4","111","Style=PressureCampaignRelaxed | Score=25583 | TargetInitial=7 | OpeningRatio=0.052 | EarlyChoices=24.3/55 | LocalRun=6 | Jump=7.1 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=15644343 fill=783/792(0.989) chains=97 remaining=9 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=12->11 earlyChoices=24.0/55 localRun=6 jump=6.3 near=0.71 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_158_sgp_pressure_hard_campaign500_pure_relaxed_l275_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_158_sgp_pressure_hard_campaign500_pure_relaxed_l275_dense.asset","True","False","","28","normal","tall_portrait","pure","135.027"
"159","layout_soft","275","28","dense","1","Normal","PSG_Normal_dense_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l275_dense","campaign500_psg_prod200_c04_o011_s150_n050_159_sgp_pressure_hard_campaign500_layout_soft_l275_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_159_sgp_pressure_hard_campaign500_layout_soft_l275_dense.asset","25","32","140","109","125","96","118","771","0.964","0.976","4","11","5.51","10","True","4","270","Style=PressureCampaignShort | Score=25058 | TargetInitial=10 | OpeningRatio=0.029 | EarlyChoices=23.2/31 | LocalRun=6 | Jump=6.1 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignShort seed=32305978 fill=771/800(0.964) chains=140 remaining=29 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c04_o011_s150_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c04_o011_s150_n050/campaign500_psg_prod200_c04_o011_s150_n050_159_sgp_pressure_hard_campaign500_layout_soft_l275_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal-c04\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c04_o011_s150_n050\campaign500_psg_prod200_c04_o011_s150_n050_159_sgp_pressure_hard_campaign500_layout_soft_l275_dense.asset","True","False","","28","normal","wide_portrait","layout_soft","109.789"
